STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
3016,2023-11-14,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-18117,,1345.11,Paiement partiel 1 facture FAC-2023-18117,5704.0,2025-07-28 15:45:43.151862,releve_202311.csv,,text/csv,,2023-11-14,PARTIAL,,
3017,2023-11-11,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-18117,,1345.1000000000001,Paiement partiel 2 facture FAC-2023-18117,5704.0,2025-07-28 15:45:43.151862,releve_202311.csv,,text/csv,,2023-11-11,PARTIAL,,
3018,2024-07-24,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-24009,,2668.44,Paiement partiel 1 facture FAC-2024-24009,5705.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-24,PARTIAL,,
3019,2024-07-21,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-24009,,2668.44,Paiement partiel 2 facture FAC-2024-24009,5705.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-21,PARTIAL,,
3020,2024-08-13,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-24009,,2668.4300000000007,Paiement partiel 3 facture FAC-2024-24009,5705.0,2025-07-28 15:45:43.151862,releve_202408.csv,,text/csv,,2024-08-13,PARTIAL,,
3021,2025-03-10,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-18077,,851.5,Paiement partiel 1 facture FAC-2025-18077,5708.0,2025-07-28 15:45:43.151862,releve_202503.csv,,text/csv,,2025-03-10,PARTIAL,,
3022,2025-03-03,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-18077,,851.5,Paiement partiel 2 facture FAC-2025-18077,5708.0,2025-07-28 15:45:43.151862,releve_202503.csv,,text/csv,,2025-03-03,PARTIAL,,
3023,2025-03-02,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-18077,,851.5,Paiement partiel 3 facture FAC-2025-18077,5708.0,2025-07-28 15:45:43.151862,releve_202503.csv,,text/csv,,2025-03-02,PARTIAL,,
3024,2024-11-25,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-96680,,2962.07,Paiement partiel 1 facture FAC-2024-96680,5711.0,2025-07-28 15:45:43.151862,releve_202411.csv,,text/csv,,2024-11-25,PARTIAL,,
3025,2024-11-29,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-96680,,2962.07,Paiement partiel 2 facture FAC-2024-96680,5711.0,2025-07-28 15:45:43.151862,releve_202411.csv,,text/csv,,2024-11-29,PARTIAL,,
3026,2024-11-15,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-96680,,2962.060000000001,Paiement partiel 3 facture FAC-2024-96680,5711.0,2025-07-28 15:45:43.151862,releve_202411.csv,,text/csv,,2024-11-15,PARTIAL,,
3027,2024-05-09,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-60277,,1723.03,Paiement partiel 1 facture FAC-2024-60277,5715.0,2025-07-28 15:45:43.151862,releve_202405.csv,,text/csv,,2024-05-09,PARTIAL,,
3028,2024-05-09,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-60277,,1723.03,Paiement partiel 2 facture FAC-2024-60277,5715.0,2025-07-28 15:45:43.151862,releve_202405.csv,,text/csv,,2024-05-09,PARTIAL,,
3029,2023-12-17,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2023-45578,,1897.2,Paiement partiel 1 facture FAC-2023-45578,5716.0,2025-07-28 15:45:43.151862,releve_202312.csv,,text/csv,,2023-12-17,PARTIAL,,
3030,2023-12-17,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2023-45578,,1897.2,Paiement partiel 2 facture FAC-2023-45578,5716.0,2025-07-28 15:45:43.151862,releve_202312.csv,,text/csv,,2023-12-17,PARTIAL,,
3031,2023-12-08,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2023-45578,,1897.2,Paiement partiel 3 facture FAC-2023-45578,5716.0,2025-07-28 15:45:43.151862,releve_202312.csv,,text/csv,,2023-12-08,PARTIAL,,
3032,2023-12-12,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2023-45578,,1897.2000000000005,Paiement partiel 4 facture FAC-2023-45578,5716.0,2025-07-28 15:45:43.151862,releve_202312.csv,,text/csv,,2023-12-12,PARTIAL,,
3033,2024-11-17,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-00146,,6125.73,Paiement partiel 1 facture FAC-2024-00146,5719.0,2025-07-28 15:45:43.151862,releve_202411.csv,,text/csv,,2024-11-17,PARTIAL,,
3034,2024-11-18,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-00146,,6125.74,Paiement partiel 2 facture FAC-2024-00146,5719.0,2025-07-28 15:45:43.151862,releve_202411.csv,,text/csv,,2024-11-18,PARTIAL,,
3035,2024-11-20,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-00146,,6125.730000000001,Paiement partiel 3 facture FAC-2024-00146,5719.0,2025-07-28 15:45:43.151862,releve_202411.csv,,text/csv,,2024-11-20,PARTIAL,,
3036,2024-09-02,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-57628,,7793.69,Paiement partiel 1 facture FAC-2024-57628,5721.0,2025-07-28 15:45:43.151862,releve_202409.csv,,text/csv,,2024-09-02,PARTIAL,,
3037,2024-08-30,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-57628,,7793.68,Paiement partiel 2 facture FAC-2024-57628,5721.0,2025-07-28 15:45:43.151862,releve_202408.csv,,text/csv,,2024-08-30,PARTIAL,,
3038,2024-09-12,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-57628,,7793.69,Paiement partiel 3 facture FAC-2024-57628,5721.0,2025-07-28 15:45:43.151862,releve_202409.csv,,text/csv,,2024-09-12,PARTIAL,,
3039,2024-09-16,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-57628,,7793.680000000003,Paiement partiel 4 facture FAC-2024-57628,5721.0,2025-07-28 15:45:43.151862,releve_202409.csv,,text/csv,,2024-09-16,PARTIAL,,
3040,2024-04-03,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-40506,,7462.13,Paiement partiel 1 facture FAC-2024-40506,5724.0,2025-07-28 15:45:43.151862,releve_202404.csv,,text/csv,,2024-04-03,PARTIAL,,
3041,2024-04-28,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-40506,,7462.12,Paiement partiel 2 facture FAC-2024-40506,5724.0,2025-07-28 15:45:43.151862,releve_202404.csv,,text/csv,,2024-04-28,PARTIAL,,
3042,2024-04-13,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-40506,,7462.13,Paiement partiel 3 facture FAC-2024-40506,5724.0,2025-07-28 15:45:43.151862,releve_202404.csv,,text/csv,,2024-04-13,PARTIAL,,
3043,2024-12-17,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-65034,,17282.07,Paiement partiel 1 facture FAC-2024-65034,5729.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-17,PARTIAL,,
3044,2024-12-20,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-65034,,17282.07,Paiement partiel 2 facture FAC-2024-65034,5729.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-20,PARTIAL,,
3045,2025-10-01,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-77832,,395.52,Paiement partiel 1 facture FAC-2025-77832,5732.0,2025-07-28 15:45:43.151862,releve_202510.csv,,text/csv,,2025-10-01,PARTIAL,,
3046,2025-09-26,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-77832,,395.52,Paiement partiel 2 facture FAC-2025-77832,5732.0,2025-07-28 15:45:43.151862,releve_202509.csv,,text/csv,,2025-09-26,PARTIAL,,
3047,2025-10-09,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-77832,,395.52,Paiement partiel 3 facture FAC-2025-77832,5732.0,2025-07-28 15:45:43.151862,releve_202510.csv,,text/csv,,2025-10-09,PARTIAL,,
3048,2023-12-17,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-07819,,1047.05,Paiement partiel 1 facture FAC-2023-07819,5734.0,2025-07-28 15:45:43.151862,releve_202312.csv,,text/csv,,2023-12-17,PARTIAL,,
3049,2023-12-10,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-07819,,1047.05,Paiement partiel 2 facture FAC-2023-07819,5734.0,2025-07-28 15:45:43.151862,releve_202312.csv,,text/csv,,2023-12-10,PARTIAL,,
3050,2025-01-26,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-94559,,3966.82,Paiement partiel 1 facture FAC-2024-94559,5736.0,2025-07-28 15:45:43.151862,releve_202501.csv,,text/csv,,2025-01-26,PARTIAL,,
3051,2025-01-29,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-94559,,3966.82,Paiement partiel 2 facture FAC-2024-94559,5736.0,2025-07-28 15:45:43.151862,releve_202501.csv,,text/csv,,2025-01-29,PARTIAL,,
3052,2025-01-11,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-94559,,3966.8199999999993,Paiement partiel 3 facture FAC-2024-94559,5736.0,2025-07-28 15:45:43.151862,releve_202501.csv,,text/csv,,2025-01-11,PARTIAL,,
3053,2024-01-10,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-63835,,6879.84,Paiement partiel 1 facture FAC-2023-63835,5738.0,2025-07-28 15:45:43.151862,releve_202401.csv,,text/csv,,2024-01-10,PARTIAL,,
3054,2024-01-07,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-63835,,6879.84,Paiement partiel 2 facture FAC-2023-63835,5738.0,2025-07-28 15:45:43.151862,releve_202401.csv,,text/csv,,2024-01-07,PARTIAL,,
3055,2024-12-29,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-33674,,6692.18,Paiement partiel 1 facture FAC-2024-33674,5741.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-29,PARTIAL,,
3056,2024-12-31,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-33674,,6692.17,Paiement partiel 2 facture FAC-2024-33674,5741.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-31,PARTIAL,,
3057,2025-01-07,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-33674,,6692.18,Paiement partiel 3 facture FAC-2024-33674,5741.0,2025-07-28 15:45:43.151862,releve_202501.csv,,text/csv,,2025-01-07,PARTIAL,,
3058,2024-12-17,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-33674,,6692.17,Paiement partiel 4 facture FAC-2024-33674,5741.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-17,PARTIAL,,
3059,2024-07-26,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-82628,,5703.37,Paiement partiel 1 facture FAC-2024-82628,5747.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-26,PARTIAL,,
3060,2024-07-23,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-82628,,5703.37,Paiement partiel 2 facture FAC-2024-82628,5747.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-23,PARTIAL,,
3061,2024-07-27,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-82628,,5703.38,Paiement partiel 3 facture FAC-2024-82628,5747.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-27,PARTIAL,,
3062,2024-08-12,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-82628,,5703.3700000000035,Paiement partiel 4 facture FAC-2024-82628,5747.0,2025-07-28 15:45:43.151862,releve_202408.csv,,text/csv,,2024-08-12,PARTIAL,,
3063,2024-08-19,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-83422,,665.39,Paiement partiel 1 facture FAC-2024-83422,5748.0,2025-07-28 15:45:43.151862,releve_202408.csv,,text/csv,,2024-08-19,PARTIAL,,
3064,2024-08-07,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-83422,,665.38,Paiement partiel 2 facture FAC-2024-83422,5748.0,2025-07-28 15:45:43.151862,releve_202408.csv,,text/csv,,2024-08-07,PARTIAL,,
3065,2024-07-28,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-83422,,665.39,Paiement partiel 3 facture FAC-2024-83422,5748.0,2025-07-28 15:45:43.151862,releve_202407.csv,,text/csv,,2024-07-28,PARTIAL,,
3066,2024-12-04,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-29773,,2929.95,Paiement partiel 1 facture FAC-2024-29773,5751.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-04,PARTIAL,,
3067,2024-12-15,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-29773,,2929.95,Paiement partiel 2 facture FAC-2024-29773,5751.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-15,PARTIAL,,
3068,2024-11-26,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-29773,,2929.95,Paiement partiel 3 facture FAC-2024-29773,5751.0,2025-07-28 15:45:43.151862,releve_202411.csv,,text/csv,,2024-11-26,PARTIAL,,
3069,2024-12-04,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-29773,,2929.949999999999,Paiement partiel 4 facture FAC-2024-29773,5751.0,2025-07-28 15:45:43.151862,releve_202412.csv,,text/csv,,2024-12-04,PARTIAL,,
3070,2024-11-11,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-58577,,1271.81,Paiement partiel 1 facture FAC-2024-58577,5752.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-11,PARTIAL,,
3071,2024-11-21,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-58577,,1271.81,Paiement partiel 2 facture FAC-2024-58577,5752.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-21,PARTIAL,,
3072,2024-11-21,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-58577,,1271.8000000000002,Paiement partiel 3 facture FAC-2024-58577,5752.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-21,PARTIAL,,
3073,2024-08-22,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-55051,,3530.05,Paiement partiel 1 facture FAC-2024-55051,5757.0,2025-07-28 15:45:43.167777,releve_202408.csv,,text/csv,,2024-08-22,PARTIAL,,
3074,2024-07-26,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-55051,,3530.04,Paiement partiel 2 facture FAC-2024-55051,5757.0,2025-07-28 15:45:43.167777,releve_202407.csv,,text/csv,,2024-07-26,PARTIAL,,
3075,2024-07-30,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-92499,,6219.25,Paiement partiel 1 facture FAC-2024-92499,5760.0,2025-07-28 15:45:43.167777,releve_202407.csv,,text/csv,,2024-07-30,PARTIAL,,
3076,2024-07-02,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-92499,,6219.25,Paiement partiel 2 facture FAC-2024-92499,5760.0,2025-07-28 15:45:43.167777,releve_202407.csv,,text/csv,,2024-07-02,PARTIAL,,
3077,2024-07-07,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-92499,,6219.259999999998,Paiement partiel 3 facture FAC-2024-92499,5760.0,2025-07-28 15:45:43.167777,releve_202407.csv,,text/csv,,2024-07-07,PARTIAL,,
3078,2024-11-21,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-65449,,5346.18,Paiement partiel 1 facture FAC-2024-65449,5761.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-21,PARTIAL,,
3079,2024-12-10,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-65449,,5346.18,Paiement partiel 2 facture FAC-2024-65449,5761.0,2025-07-28 15:45:43.167777,releve_202412.csv,,text/csv,,2024-12-10,PARTIAL,,
3080,2024-11-30,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-65449,,5346.18,Paiement partiel 3 facture FAC-2024-65449,5761.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-30,PARTIAL,,
3081,2024-04-18,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-00821,,6420.85,Paiement partiel 1 facture FAC-2024-00821,5762.0,2025-07-28 15:45:43.167777,releve_202404.csv,,text/csv,,2024-04-18,PARTIAL,,
3082,2024-04-15,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-00821,,6420.85,Paiement partiel 2 facture FAC-2024-00821,5762.0,2025-07-28 15:45:43.167777,releve_202404.csv,,text/csv,,2024-04-15,PARTIAL,,
3083,2023-11-13,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-54754,,1035.36,Paiement partiel 1 facture FAC-2023-54754,5763.0,2025-07-28 15:45:43.167777,releve_202311.csv,,text/csv,,2023-11-13,PARTIAL,,
3084,2023-11-06,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-54754,,1035.36,Paiement partiel 2 facture FAC-2023-54754,5763.0,2025-07-28 15:45:43.167777,releve_202311.csv,,text/csv,,2023-11-06,PARTIAL,,
3085,2025-06-08,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-95317,,781.32,Paiement partiel 1 facture FAC-2025-95317,5764.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-08,PARTIAL,,
3086,2025-06-29,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-95317,,781.32,Paiement partiel 2 facture FAC-2025-95317,5764.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-29,PARTIAL,,
3087,2025-06-30,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-95317,,781.3199999999998,Paiement partiel 3 facture FAC-2025-95317,5764.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-30,PARTIAL,,
3088,2025-05-05,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2025-08038,,1034.94,Paiement partiel 1 facture FAC-2025-08038,5767.0,2025-07-28 15:45:43.167777,releve_202505.csv,,text/csv,,2025-05-05,PARTIAL,,
3089,2025-05-16,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2025-08038,,1034.95,Paiement partiel 2 facture FAC-2025-08038,5767.0,2025-07-28 15:45:43.167777,releve_202505.csv,,text/csv,,2025-05-16,PARTIAL,,
3090,2025-05-15,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2025-08038,,1034.94,Paiement partiel 3 facture FAC-2025-08038,5767.0,2025-07-28 15:45:43.167777,releve_202505.csv,,text/csv,,2025-05-15,PARTIAL,,
3091,2025-05-06,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2025-08038,,1034.9499999999994,Paiement partiel 4 facture FAC-2025-08038,5767.0,2025-07-28 15:45:43.167777,releve_202505.csv,,text/csv,,2025-05-06,PARTIAL,,
3092,2024-05-02,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-44316,,10636.44,Paiement partiel 1 facture FAC-2024-44316,5769.0,2025-07-28 15:45:43.167777,releve_202405.csv,,text/csv,,2024-05-02,PARTIAL,,
3093,2024-04-24,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-44316,,10636.44,Paiement partiel 2 facture FAC-2024-44316,5769.0,2025-07-28 15:45:43.167777,releve_202404.csv,,text/csv,,2024-04-24,PARTIAL,,
3094,2024-05-09,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-44316,,10636.439999999997,Paiement partiel 3 facture FAC-2024-44316,5769.0,2025-07-28 15:45:43.167777,releve_202405.csv,,text/csv,,2024-05-09,PARTIAL,,
3095,2024-03-01,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2023-68571,,1750.56,Paiement partiel 1 facture FAC-2023-68571,5771.0,2025-07-28 15:45:43.167777,releve_202403.csv,,text/csv,,2024-03-01,PARTIAL,,
3096,2024-03-06,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2023-68571,,1750.56,Paiement partiel 2 facture FAC-2023-68571,5771.0,2025-07-28 15:45:43.167777,releve_202403.csv,,text/csv,,2024-03-06,PARTIAL,,
3097,2024-02-18,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2023-68571,,1750.56,Paiement partiel 3 facture FAC-2023-68571,5771.0,2025-07-28 15:45:43.167777,releve_202402.csv,,text/csv,,2024-02-18,PARTIAL,,
3098,2024-02-23,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2023-68571,,1750.5600000000004,Paiement partiel 4 facture FAC-2023-68571,5771.0,2025-07-28 15:45:43.167777,releve_202402.csv,,text/csv,,2024-02-23,PARTIAL,,
3099,2024-11-03,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-21382,,2265.47,Paiement partiel 1 facture FAC-2024-21382,5772.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-03,PARTIAL,,
3100,2024-10-31,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-21382,,2265.47,Paiement partiel 2 facture FAC-2024-21382,5772.0,2025-07-28 15:45:43.167777,releve_202410.csv,,text/csv,,2024-10-31,PARTIAL,,
3101,2024-11-03,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-21382,,2265.4600000000005,Paiement partiel 3 facture FAC-2024-21382,5772.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-03,PARTIAL,,
3102,2025-06-12,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2025-36223,,2342.07,Paiement partiel 1 facture FAC-2025-36223,5774.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-12,PARTIAL,,
3103,2025-06-16,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2025-36223,,2342.07,Paiement partiel 2 facture FAC-2025-36223,5774.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-16,PARTIAL,,
3104,2025-06-19,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2025-36223,,2342.08,Paiement partiel 3 facture FAC-2025-36223,5774.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-19,PARTIAL,,
3105,2025-06-30,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2025-36223,,2342.0700000000015,Paiement partiel 4 facture FAC-2025-36223,5774.0,2025-07-28 15:45:43.167777,releve_202506.csv,,text/csv,,2025-06-30,PARTIAL,,
3106,2025-07-01,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2025-28636,,12963.23,Paiement partiel 1 facture FAC-2025-28636,5775.0,2025-07-28 15:45:43.167777,releve_202507.csv,,text/csv,,2025-07-01,PARTIAL,,
3107,2025-07-10,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2025-28636,,12963.220000000001,Paiement partiel 2 facture FAC-2025-28636,5775.0,2025-07-28 15:45:43.167777,releve_202507.csv,,text/csv,,2025-07-10,PARTIAL,,
3108,2024-03-18,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-41766,,403.02,Paiement partiel 1 facture FAC-2024-41766,5784.0,2025-07-28 15:45:43.167777,releve_202403.csv,,text/csv,,2024-03-18,PARTIAL,,
3109,2024-02-27,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-41766,,403.02,Paiement partiel 2 facture FAC-2024-41766,5784.0,2025-07-28 15:45:43.167777,releve_202402.csv,,text/csv,,2024-02-27,PARTIAL,,
3110,2024-03-15,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-41766,,403.02,Paiement partiel 3 facture FAC-2024-41766,5784.0,2025-07-28 15:45:43.167777,releve_202403.csv,,text/csv,,2024-03-15,PARTIAL,,
3111,2024-03-27,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-41766,,403.02,Paiement partiel 4 facture FAC-2024-41766,5784.0,2025-07-28 15:45:43.167777,releve_202403.csv,,text/csv,,2024-03-27,PARTIAL,,
3112,2024-10-30,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-03941,,2561.65,Paiement partiel 1 facture FAC-2024-03941,5785.0,2025-07-28 15:45:43.167777,releve_202410.csv,,text/csv,,2024-10-30,PARTIAL,,
3113,2024-11-15,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-03941,,2561.65,Paiement partiel 2 facture FAC-2024-03941,5785.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-15,PARTIAL,,
3114,2024-11-13,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-03941,,2561.65,Paiement partiel 3 facture FAC-2024-03941,5785.0,2025-07-28 15:45:43.167777,releve_202411.csv,,text/csv,,2024-11-13,PARTIAL,,
3115,2024-10-19,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-03941,,2561.650000000001,Paiement partiel 4 facture FAC-2024-03941,5785.0,2025-07-28 15:45:43.167777,releve_202410.csv,,text/csv,,2024-10-19,PARTIAL,,
3116,2025-03-06,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-51253,,4809.06,Paiement partiel 1 facture FAC-2024-51253,5786.0,2025-07-28 15:45:43.167777,releve_202503.csv,,text/csv,,2025-03-06,PARTIAL,,
3117,2025-03-15,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-51253,,4809.06,Paiement partiel 2 facture FAC-2024-51253,5786.0,2025-07-28 15:45:43.167777,releve_202503.csv,,text/csv,,2025-03-15,PARTIAL,,
3118,2025-02-24,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-51253,,4809.06,Paiement partiel 3 facture FAC-2024-51253,5786.0,2025-07-28 15:45:43.167777,releve_202502.csv,,text/csv,,2025-02-24,PARTIAL,,
