TRANSACTION_ID,AMOUNT,DATE,LABEL,REFERENCE,TYPE,INVOICE_ID
2405,4534.65,2024-12-30,VIR PARTIEL FAC-2024-70308,FAC-2024-70308-2,PARTIAL,5085
2406,4534.65,2024-12-31,VIR PARTIEL FAC-2024-70308,FAC-2024-70308-3,PARTIAL,5085
2407,4534.65,2025-01-13,VIR PARTIEL FAC-2024-70308,FAC-2024-70308-4,PARTIAL,5085
2408,1408.7,2025-07-09,VIR PARTIEL FAC-2025-18285,FAC-2025-18285-1,PARTIAL,5086
2409,1408.7099999999998,2025-07-07,VIR PARTIEL FAC-2025-18285,FAC-2025-18285-2,PARTIAL,5086
2410,3744.93,2024-03-30,VIR PARTIEL FAC-2023-79752,FAC-2023-79752-1,PARTIAL,5087
2411,3744.93,2024-04-03,VIR PARTIEL FAC-2023-79752,FAC-2023-79752-2,PARTIAL,5087
2412,3744.93,2024-03-19,VIR PARTIEL FAC-2023-79752,FAC-2023-79752-3,PARTIAL,5087
2413,3744.929999999999,2024-03-16,VIR PARTIEL FAC-2023-79752,FAC-2023-79752-4,PARTIAL,5087
2414,3304.52,2025-03-26,VIR PARTIEL FAC-2024-94723,FAC-2024-94723-1,PARTIAL,5092
2415,3304.52,2025-03-12,VIR PARTIEL FAC-2024-94723,FAC-2024-94723-2,PARTIAL,5092
2416,3304.52,2025-03-23,VIR PARTIEL FAC-2024-94723,FAC-2024-94723-3,PARTIAL,5092
2417,3304.5299999999993,2025-03-30,VIR PARTIEL FAC-2024-94723,FAC-2024-94723-4,PARTIAL,5092
2418,526.93,2024-02-02,VIR PARTIEL FAC-2023-24782,FAC-2023-24782-1,PARTIAL,5093
2419,526.93,2024-02-16,VIR PARTIEL FAC-2023-24782,FAC-2023-24782-2,PARTIAL,5093
2420,526.93,2024-01-31,VIR PARTIEL FAC-2023-24782,FAC-2023-24782-3,PARTIAL,5093
2421,526.9200000000004,2024-02-22,VIR PARTIEL FAC-2023-24782,FAC-2023-24782-4,PARTIAL,5093
2422,3423.3,2025-04-02,VIR PARTIEL FAC-2025-92838,FAC-2025-92838-1,PARTIAL,5096
2423,3423.31,2025-04-06,VIR PARTIEL FAC-2025-92838,FAC-2025-92838-2,PARTIAL,5096
2424,3423.3,2025-03-18,VIR PARTIEL FAC-2025-92838,FAC-2025-92838-3,PARTIAL,5096
2425,3423.3099999999986,2025-04-01,VIR PARTIEL FAC-2025-92838,FAC-2025-92838-4,PARTIAL,5096
2426,4908.92,2024-06-26,VIR PARTIEL FAC-2024-98058,FAC-2024-98058-1,PARTIAL,5098
2427,4908.93,2024-06-14,VIR PARTIEL FAC-2024-98058,FAC-2024-98058-2,PARTIAL,5098
2428,4908.92,2024-07-02,VIR PARTIEL FAC-2024-98058,FAC-2024-98058-3,PARTIAL,5098
2429,3663.42,2023-12-21,VIR PARTIEL FAC-2023-07522,FAC-2023-07522-1,PARTIAL,5099
2430,3663.42,2024-01-10,VIR PARTIEL FAC-2023-07522,FAC-2023-07522-2,PARTIAL,5099
2431,3883.75,2025-06-14,VIR PARTIEL FAC-2025-94132,FAC-2025-94132-1,PARTIAL,5100
2432,3883.76,2025-06-05,VIR PARTIEL FAC-2025-94132,FAC-2025-94132-2,PARTIAL,5100
2433,3883.75,2025-06-11,VIR PARTIEL FAC-2025-94132,FAC-2025-94132-3,PARTIAL,5100
2434,5768.32,2025-02-28,VIR PARTIEL FAC-2025-79561,FAC-2025-79561-1,PARTIAL,5102
2435,5768.33,2025-02-22,VIR PARTIEL FAC-2025-79561,FAC-2025-79561-2,PARTIAL,5102
2436,2745.12,2024-12-11,VIR PARTIEL FAC-2024-83983,FAC-2024-83983-1,PARTIAL,5105
2437,2745.13,2024-12-05,VIR PARTIEL FAC-2024-83983,FAC-2024-83983-2,PARTIAL,5105
2438,2745.13,2024-12-22,VIR PARTIEL FAC-2024-83983,FAC-2024-83983-3,PARTIAL,5105
2439,2745.120000000001,2024-12-19,VIR PARTIEL FAC-2024-83983,FAC-2024-83983-4,PARTIAL,5105
2440,6797.7,2024-08-24,VIR PARTIEL FAC-2024-12669,FAC-2024-12669-1,PARTIAL,5107
2441,6797.7,2024-09-14,VIR PARTIEL FAC-2024-12669,FAC-2024-12669-2,PARTIAL,5107
2442,4733.85,2024-02-04,VIR PARTIEL FAC-2023-36948,FAC-2023-36948-1,PARTIAL,5110
2443,4733.84,2024-02-08,VIR PARTIEL FAC-2023-36948,FAC-2023-36948-2,PARTIAL,5110
2444,219.12,2025-01-03,VIR PARTIEL FAC-2024-81533,FAC-2024-81533-1,PARTIAL,5111
2445,219.12,2024-12-16,VIR PARTIEL FAC-2024-81533,FAC-2024-81533-2,PARTIAL,5111
2446,219.12,2024-12-28,VIR PARTIEL FAC-2024-81533,FAC-2024-81533-3,PARTIAL,5111
2447,3825.63,2024-08-03,VIR PARTIEL FAC-2024-07168,FAC-2024-07168-1,PARTIAL,5115
2448,3825.63,2024-08-09,VIR PARTIEL FAC-2024-07168,FAC-2024-07168-2,PARTIAL,5115
2449,1447.98,2024-04-13,VIR PARTIEL FAC-2024-27050,FAC-2024-27050-1,PARTIAL,5116
2450,1447.98,2024-04-23,VIR PARTIEL FAC-2024-27050,FAC-2024-27050-2,PARTIAL,5116
2451,1447.98,2024-05-01,VIR PARTIEL FAC-2024-27050,FAC-2024-27050-3,PARTIAL,5116
2452,1447.9700000000003,2024-04-25,VIR PARTIEL FAC-2024-27050,FAC-2024-27050-4,PARTIAL,5116
2453,1079.34,2024-08-01,VIR PARTIEL FAC-2024-58087,FAC-2024-58087-1,PARTIAL,5121
2454,1079.34,2024-08-03,VIR PARTIEL FAC-2024-58087,FAC-2024-58087-2,PARTIAL,5121
2455,1079.34,2024-07-30,VIR PARTIEL FAC-2024-58087,FAC-2024-58087-3,PARTIAL,5121
2456,1079.3399999999995,2024-07-07,VIR PARTIEL FAC-2024-58087,FAC-2024-58087-4,PARTIAL,5121
2457,4150.47,2024-07-23,VIR PARTIEL FAC-2024-58444,FAC-2024-58444-1,PARTIAL,5122
2458,4150.46,2024-06-29,VIR PARTIEL FAC-2024-58444,FAC-2024-58444-2,PARTIAL,5122
2459,4150.47,2024-07-16,VIR PARTIEL FAC-2024-58444,FAC-2024-58444-3,PARTIAL,5122
2460,4150.46,2024-06-28,VIR PARTIEL FAC-2024-58444,FAC-2024-58444-4,PARTIAL,5122
2461,16674.59,2023-11-25,VIR PARTIEL FAC-2023-78483,FAC-2023-78483-1,PARTIAL,5124
2462,16674.59,2023-11-17,VIR PARTIEL FAC-2023-78483,FAC-2023-78483-2,PARTIAL,5124
2463,7077.73,2024-10-27,VIR PARTIEL FAC-2024-48119,FAC-2024-48119-1,PARTIAL,5126
2464,7077.73,2024-11-12,VIR PARTIEL FAC-2024-48119,FAC-2024-48119-2,PARTIAL,5126
2465,7077.720000000001,2024-11-07,VIR PARTIEL FAC-2024-48119,FAC-2024-48119-3,PARTIAL,5126
2466,346.17,2024-01-31,VIR PARTIEL FAC-2023-92869,FAC-2023-92869-1,PARTIAL,5129
2467,346.16,2024-01-19,VIR PARTIEL FAC-2023-92869,FAC-2023-92869-2,PARTIAL,5129
2468,346.16,2024-01-09,VIR PARTIEL FAC-2023-92869,FAC-2023-92869-3,PARTIAL,5129
2469,346.1699999999999,2024-01-14,VIR PARTIEL FAC-2023-92869,FAC-2023-92869-4,PARTIAL,5129
2470,277.0,2024-03-24,VIR PARTIEL FAC-2023-64919,FAC-2023-64919-1,PARTIAL,5131
2471,277.0,2024-04-17,VIR PARTIEL FAC-2023-64919,FAC-2023-64919-2,PARTIAL,5131
2472,277.01,2024-04-02,VIR PARTIEL FAC-2023-64919,FAC-2023-64919-3,PARTIAL,5131
2473,7007.85,2024-08-26,VIR PARTIEL FAC-2024-71759,FAC-2024-71759-1,PARTIAL,5137
2474,7007.85,2024-08-28,VIR PARTIEL FAC-2024-71759,FAC-2024-71759-2,PARTIAL,5137
2475,7007.85,2024-08-15,VIR PARTIEL FAC-2024-71759,FAC-2024-71759-3,PARTIAL,5137
2476,7007.850000000002,2024-09-08,VIR PARTIEL FAC-2024-71759,FAC-2024-71759-4,PARTIAL,5137
2477,2409.4,2024-04-08,VIR PARTIEL FAC-2024-41803,FAC-2024-41803-1,PARTIAL,5140
2478,2409.4,2024-04-27,VIR PARTIEL FAC-2024-41803,FAC-2024-41803-2,PARTIAL,5140
2479,2409.399999999999,2024-05-06,VIR PARTIEL FAC-2024-41803,FAC-2024-41803-3,PARTIAL,5140
2480,5975.81,2023-11-20,VIR PARTIEL FAC-2023-27074,FAC-2023-27074-1,PARTIAL,5141
2481,5975.8,2023-11-21,VIR PARTIEL FAC-2023-27074,FAC-2023-27074-2,PARTIAL,5141
2482,5975.81,2023-12-03,VIR PARTIEL FAC-2023-27074,FAC-2023-27074-3,PARTIAL,5141
2483,5975.8,2023-11-28,VIR PARTIEL FAC-2023-27074,FAC-2023-27074-4,PARTIAL,5141
2484,10250.0,2024-12-21,VIR PARTIEL FAC-2024-74043,FAC-2024-74043-1,PARTIAL,5147
2485,10250.0,2024-12-11,VIR PARTIEL FAC-2024-74043,FAC-2024-74043-2,PARTIAL,5147
2486,10250.0,2024-12-21,VIR PARTIEL FAC-2024-74043,FAC-2024-74043-3,PARTIAL,5147
2487,1251.1,2025-01-15,VIR PARTIEL FAC-2024-40236,FAC-2024-40236-1,PARTIAL,5154
2488,1251.1,2025-01-26,VIR PARTIEL FAC-2024-40236,FAC-2024-40236-2,PARTIAL,5154
2489,1251.1000000000004,2025-01-18,VIR PARTIEL FAC-2024-40236,FAC-2024-40236-3,PARTIAL,5154
2490,993.99,2024-03-11,VIR PARTIEL FAC-2024-19885,FAC-2024-19885-1,PARTIAL,5155
2491,993.99,2024-04-05,VIR PARTIEL FAC-2024-19885,FAC-2024-19885-2,PARTIAL,5155
2492,1823.12,2023-10-22,VIR PARTIEL FAC-2023-03546,FAC-2023-03546-1,PARTIAL,5156
2493,1823.12,2023-10-17,VIR PARTIEL FAC-2023-03546,FAC-2023-03546-2,PARTIAL,5156
2494,1823.12,2023-10-16,VIR PARTIEL FAC-2023-03546,FAC-2023-03546-3,PARTIAL,5156
2495,1823.13,2023-10-25,VIR PARTIEL FAC-2023-03546,FAC-2023-03546-4,PARTIAL,5156
2496,585.3,2025-04-06,VIR PARTIEL FAC-2024-19933,FAC-2024-19933-1,PARTIAL,5160
2497,585.3,2025-04-08,VIR PARTIEL FAC-2024-19933,FAC-2024-19933-2,PARTIAL,5160
2498,585.3,2025-04-18,VIR PARTIEL FAC-2024-19933,FAC-2024-19933-3,PARTIAL,5160
2499,585.3,2025-03-31,VIR PARTIEL FAC-2024-19933,FAC-2024-19933-4,PARTIAL,5160
2500,3541.38,2025-07-04,VIR PARTIEL FAC-2025-03760,FAC-2025-03760-1,PARTIAL,5163
2501,3541.38,2025-06-30,VIR PARTIEL FAC-2025-03760,FAC-2025-03760-2,PARTIAL,5163
2502,3541.379999999999,2025-07-02,VIR PARTIEL FAC-2025-03760,FAC-2025-03760-3,PARTIAL,5163
2503,4603.42,2024-12-05,VIR PARTIEL FAC-2024-55709,FAC-2024-55709-1,PARTIAL,5165
2504,4603.42,2024-12-17,VIR PARTIEL FAC-2024-55709,FAC-2024-55709-2,PARTIAL,5165
2505,4603.41,2024-12-13,VIR PARTIEL FAC-2024-55709,FAC-2024-55709-3,PARTIAL,5165
2506,4603.419999999998,2024-12-21,VIR PARTIEL FAC-2024-55709,FAC-2024-55709-4,PARTIAL,5165
2507,8135.45,2024-02-19,VIR PARTIEL FAC-2023-87942,FAC-2023-87942-1,PARTIAL,5166
2508,8135.45,2024-03-17,VIR PARTIEL FAC-2023-87942,FAC-2023-87942-2,PARTIAL,5166
2509,8135.46,2024-03-03,VIR PARTIEL FAC-2023-87942,FAC-2023-87942-3,PARTIAL,5166
2510,1302.65,2025-01-22,VIR PARTIEL FAC-2024-61933,FAC-2024-61933-1,PARTIAL,5167
2511,1302.65,2025-01-09,VIR PARTIEL FAC-2024-61933,FAC-2024-61933-2,PARTIAL,5167
2512,1302.6599999999999,2025-01-10,VIR PARTIEL FAC-2024-61933,FAC-2024-61933-3,PARTIAL,5167
2513,2780.08,2025-01-25,VIR PARTIEL FAC-2024-41827,FAC-2024-41827-1,PARTIAL,5169
2514,2780.08,2025-01-15,VIR PARTIEL FAC-2024-41827,FAC-2024-41827-2,PARTIAL,5169
2515,4988.38,2023-11-02,VIR PARTIEL FAC-2023-09504,FAC-2023-09504-1,PARTIAL,5172
2516,4988.38,2023-10-25,VIR PARTIEL FAC-2023-09504,FAC-2023-09504-2,PARTIAL,5172
2517,4988.38,2023-11-03,VIR PARTIEL FAC-2023-09504,FAC-2023-09504-3,PARTIAL,5172
2518,4988.389999999997,2023-10-16,VIR PARTIEL FAC-2023-09504,FAC-2023-09504-4,PARTIAL,5172
2519,1973.95,2025-09-14,VIR PARTIEL FAC-2025-57656,FAC-2025-57656-1,PARTIAL,5175
2520,1973.95,2025-08-30,VIR PARTIEL FAC-2025-57656,FAC-2025-57656-2,PARTIAL,5175
2521,1973.9599999999998,2025-08-28,VIR PARTIEL FAC-2025-57656,FAC-2025-57656-3,PARTIAL,5175
2522,11850.93,2024-03-22,VIR PARTIEL FAC-2023-87438,FAC-2023-87438-1,PARTIAL,5176
2523,11850.93,2024-03-24,VIR PARTIEL FAC-2023-87438,FAC-2023-87438-2,PARTIAL,5176
2524,1210.11,2024-12-22,VIR PARTIEL FAC-2024-99305,FAC-2024-99305-1,PARTIAL,5179
2525,1210.11,2024-12-19,VIR PARTIEL FAC-2024-99305,FAC-2024-99305-2,PARTIAL,5179
2526,8051.94,2023-12-15,VIR PARTIEL FAC-2023-54957,FAC-2023-54957-1,PARTIAL,5183
2527,8051.94,2023-11-29,VIR PARTIEL FAC-2023-54957,FAC-2023-54957-2,PARTIAL,5183
2528,6845.06,2024-02-25,VIR PARTIEL FAC-2023-92907,FAC-2023-92907-1,PARTIAL,5184
2529,6845.06,2024-02-18,VIR PARTIEL FAC-2023-92907,FAC-2023-92907-2,PARTIAL,5184
2530,1845.87,2023-11-02,VIR PARTIEL FAC-2023-65052,FAC-2023-65052-1,PARTIAL,5189
2531,1845.88,2023-11-13,VIR PARTIEL FAC-2023-65052,FAC-2023-65052-2,PARTIAL,5189
2532,1845.87,2023-11-10,VIR PARTIEL FAC-2023-65052,FAC-2023-65052-3,PARTIAL,5189
2533,2756.83,2025-09-14,VIR PARTIEL FAC-2025-63494,FAC-2025-63494-1,PARTIAL,5190
2534,2756.83,2025-09-13,VIR PARTIEL FAC-2025-63494,FAC-2025-63494-2,PARTIAL,5190
2535,1720.46,2024-01-20,VIR PARTIEL FAC-2023-02008,FAC-2023-02008-1,PARTIAL,5197
2536,1720.46,2024-01-01,VIR PARTIEL FAC-2023-02008,FAC-2023-02008-2,PARTIAL,5197
2537,1720.46,2024-01-20,VIR PARTIEL FAC-2023-02008,FAC-2023-02008-3,PARTIAL,5197
2538,562.83,2025-06-17,VIR PARTIEL FAC-2025-98238,FAC-2025-98238-1,PARTIAL,5199
2539,562.82,2025-06-07,VIR PARTIEL FAC-2025-98238,FAC-2025-98238-2,PARTIAL,5199
2540,151.98,2024-09-08,VIR PARTIEL FAC-2024-49538,FAC-2024-49538-1,PARTIAL,5202
2541,151.98,2024-08-23,VIR PARTIEL FAC-2024-49538,FAC-2024-49538-2,PARTIAL,5202
2542,2568.43,2023-11-17,VIR PARTIEL FAC-2023-91927,FAC-2023-91927-1,PARTIAL,5209
2543,2568.43,2023-11-17,VIR PARTIEL FAC-2023-91927,FAC-2023-91927-2,PARTIAL,5209
2544,2568.4300000000007,2023-11-04,VIR PARTIEL FAC-2023-91927,FAC-2023-91927-3,PARTIAL,5209
2545,8529.93,2024-11-20,VIR PARTIEL FAC-2024-75971,FAC-2024-75971-1,PARTIAL,5210
2546,8529.939999999999,2024-11-09,VIR PARTIEL FAC-2024-75971,FAC-2024-75971-2,PARTIAL,5210
2547,8086.51,2024-09-16,VIR PARTIEL FAC-2024-45323,FAC-2024-45323-1,PARTIAL,5213
2548,8086.51,2024-09-09,VIR PARTIEL FAC-2024-45323,FAC-2024-45323-2,PARTIAL,5213
2549,8086.51,2024-09-10,VIR PARTIEL FAC-2024-45323,FAC-2024-45323-3,PARTIAL,5213
2550,8086.509999999998,2024-09-15,VIR PARTIEL FAC-2024-45323,FAC-2024-45323-4,PARTIAL,5213
2551,20927.32,2024-03-28,VIR PARTIEL FAC-2024-45636,FAC-2024-45636-1,PARTIAL,5214
2552,20927.32,2024-04-07,VIR PARTIEL FAC-2024-45636,FAC-2024-45636-2,PARTIAL,5214
2553,2723.1,2024-02-08,VIR PARTIEL FAC-2023-57986,FAC-2023-57986-1,PARTIAL,5217
2554,2723.1,2024-02-09,VIR PARTIEL FAC-2023-57986,FAC-2023-57986-2,PARTIAL,5217
2555,2723.09,2024-02-02,VIR PARTIEL FAC-2023-57986,FAC-2023-57986-3,PARTIAL,5217
2556,2723.0999999999985,2024-02-02,VIR PARTIEL FAC-2023-57986,FAC-2023-57986-4,PARTIAL,5217
2557,6952.66,2024-07-28,VIR PARTIEL FAC-2024-72298,FAC-2024-72298-1,PARTIAL,5218
2558,6952.66,2024-07-19,VIR PARTIEL FAC-2024-72298,FAC-2024-72298-2,PARTIAL,5218
2559,6952.6500000000015,2024-07-18,VIR PARTIEL FAC-2024-72298,FAC-2024-72298-3,PARTIAL,5218
2560,3625.24,2023-11-12,VIR PARTIEL FAC-2023-92011,FAC-2023-92011-1,PARTIAL,5222
2561,3625.25,2023-11-11,VIR PARTIEL FAC-2023-92011,FAC-2023-92011-2,PARTIAL,5222
2562,4326.27,2025-08-15,VIR PARTIEL FAC-2025-79563,FAC-2025-79563-1,PARTIAL,5224
2563,4326.26,2025-08-20,VIR PARTIEL FAC-2025-79563,FAC-2025-79563-2,PARTIAL,5224
2564,4326.27,2025-08-21,VIR PARTIEL FAC-2025-79563,FAC-2025-79563-3,PARTIAL,5224
2565,4326.26,2025-08-24,VIR PARTIEL FAC-2025-79563,FAC-2025-79563-4,PARTIAL,5224
2566,13749.84,2024-05-21,VIR PARTIEL FAC-2024-87282,FAC-2024-87282-1,PARTIAL,5226
2567,13749.84,2024-05-12,VIR PARTIEL FAC-2024-87282,FAC-2024-87282-2,PARTIAL,5226
2568,134.56,2025-05-20,VIR PARTIEL FAC-2025-21575,FAC-2025-21575-1,PARTIAL,5229
2569,134.55,2025-05-12,VIR PARTIEL FAC-2025-21575,FAC-2025-21575-2,PARTIAL,5229
2570,134.56,2025-06-05,VIR PARTIEL FAC-2025-21575,FAC-2025-21575-3,PARTIAL,5229
2571,134.55,2025-05-19,VIR PARTIEL FAC-2025-21575,FAC-2025-21575-4,PARTIAL,5229
2572,1602.23,2025-01-06,VIR PARTIEL FAC-2024-00809,FAC-2024-00809-1,PARTIAL,5230
2573,1602.2399999999998,2025-01-07,VIR PARTIEL FAC-2024-00809,FAC-2024-00809-2,PARTIAL,5230
2574,6019.52,2024-08-19,VIR PARTIEL FAC-2024-48727,FAC-2024-48727-1,PARTIAL,5234
2575,6019.529999999999,2024-08-25,VIR PARTIEL FAC-2024-48727,FAC-2024-48727-2,PARTIAL,5234
2576,2675.01,2024-07-24,VIR PARTIEL FAC-2024-20000,FAC-2024-20000-1,PARTIAL,5235
2577,2675.0199999999995,2024-07-09,VIR PARTIEL FAC-2024-20000,FAC-2024-20000-2,PARTIAL,5235
2578,981.46,2024-05-06,VIR PARTIEL FAC-2024-24673,FAC-2024-24673-1,PARTIAL,5237
2579,981.45,2024-05-04,VIR PARTIEL FAC-2024-24673,FAC-2024-24673-2,PARTIAL,5237
2580,2950.42,2023-12-22,VIR PARTIEL FAC-2023-96337,FAC-2023-96337-1,PARTIAL,5238
2581,2950.41,2023-12-30,VIR PARTIEL FAC-2023-96337,FAC-2023-96337-2,PARTIAL,5238
2582,2950.42,2023-12-25,VIR PARTIEL FAC-2023-96337,FAC-2023-96337-3,PARTIAL,5238
2583,1270.2,2024-01-09,VIR PARTIEL FAC-2023-33552,FAC-2023-33552-1,PARTIAL,5240
2584,1270.2,2024-01-28,VIR PARTIEL FAC-2023-33552,FAC-2023-33552-2,PARTIAL,5240
2585,171.42,2024-05-13,VIR PARTIEL FAC-2024-55507,FAC-2024-55507-1,PARTIAL,5242
2586,171.42,2024-05-09,VIR PARTIEL FAC-2024-55507,FAC-2024-55507-2,PARTIAL,5242
2587,171.41000000000005,2024-05-21,VIR PARTIEL FAC-2024-55507,FAC-2024-55507-3,PARTIAL,5242
2588,6275.77,2025-02-15,VIR PARTIEL FAC-2024-70296,FAC-2024-70296-1,PARTIAL,5247
2589,6275.77,2025-01-27,VIR PARTIEL FAC-2024-70296,FAC-2024-70296-2,PARTIAL,5247
2590,5280.92,2025-06-11,VIR PARTIEL FAC-2025-08771,FAC-2025-08771-1,PARTIAL,5249
2591,5280.92,2025-05-18,VIR PARTIEL FAC-2025-08771,FAC-2025-08771-2,PARTIAL,5249
2592,415.56,2024-06-08,VIR PARTIEL FAC-2024-68316,FAC-2024-68316-1,PARTIAL,5250
2593,415.56,2024-05-18,VIR PARTIEL FAC-2024-68316,FAC-2024-68316-2,PARTIAL,5250
2594,415.56,2024-06-07,VIR PARTIEL FAC-2024-68316,FAC-2024-68316-3,PARTIAL,5250
2595,415.5600000000001,2024-05-31,VIR PARTIEL FAC-2024-68316,FAC-2024-68316-4,PARTIAL,5250
2596,2047.16,2024-05-05,VIR PARTIEL FAC-2024-19989,FAC-2024-19989-1,PARTIAL,5251
2597,2047.16,2024-04-19,VIR PARTIEL FAC-2024-19989,FAC-2024-19989-2,PARTIAL,5251
2598,2047.16,2024-04-16,VIR PARTIEL FAC-2024-19989,FAC-2024-19989-3,PARTIAL,5251
2599,2047.1699999999998,2024-04-23,VIR PARTIEL FAC-2024-19989,FAC-2024-19989-4,PARTIAL,5251
2600,938.87,2024-07-01,VIR PARTIEL FAC-2024-36405,FAC-2024-36405-1,PARTIAL,5252
2601,938.87,2024-07-04,VIR PARTIEL FAC-2024-36405,FAC-2024-36405-2,PARTIAL,5252
2602,938.88,2024-07-09,VIR PARTIEL FAC-2024-36405,FAC-2024-36405-3,PARTIAL,5252
2603,938.87,2024-07-10,VIR PARTIEL FAC-2024-36405,FAC-2024-36405-4,PARTIAL,5252
2604,16360.19,2025-05-09,VIR PARTIEL FAC-2025-14211,FAC-2025-14211-1,PARTIAL,5256
2605,16360.19,2025-05-07,VIR PARTIEL FAC-2025-14211,FAC-2025-14211-2,PARTIAL,5256
2606,10981.26,2024-08-03,VIR PARTIEL FAC-2024-76233,FAC-2024-76233-1,PARTIAL,5259
2607,10981.26,2024-08-06,VIR PARTIEL FAC-2024-76233,FAC-2024-76233-2,PARTIAL,5259
2608,2206.65,2024-10-05,VIR PARTIEL FAC-2024-90858,FAC-2024-90858-1,PARTIAL,5263
2609,2206.65,2024-09-21,VIR PARTIEL FAC-2024-90858,FAC-2024-90858-2,PARTIAL,5263
2610,2206.66,2024-10-13,VIR PARTIEL FAC-2024-90858,FAC-2024-90858-3,PARTIAL,5263
2611,2206.6500000000015,2024-10-13,VIR PARTIEL FAC-2024-90858,FAC-2024-90858-4,PARTIAL,5263
2612,4802.53,2023-10-18,VIR PARTIEL FAC-2023-51844,FAC-2023-51844-1,PARTIAL,5265
2613,4802.54,2023-10-17,VIR PARTIEL FAC-2023-51844,FAC-2023-51844-2,PARTIAL,5265
2614,3891.09,2024-05-06,VIR PARTIEL FAC-2024-90418,FAC-2024-90418-1,PARTIAL,5267
2615,3891.1,2024-05-29,VIR PARTIEL FAC-2024-90418,FAC-2024-90418-2,PARTIAL,5267
2616,3891.09,2024-05-09,VIR PARTIEL FAC-2024-90418,FAC-2024-90418-3,PARTIAL,5267
2617,3891.0999999999985,2024-06-03,VIR PARTIEL FAC-2024-90418,FAC-2024-90418-4,PARTIAL,5267
2618,9055.06,2025-04-04,VIR PARTIEL FAC-2025-83893,FAC-2025-83893-1,PARTIAL,5270
2619,9055.05,2025-04-21,VIR PARTIEL FAC-2025-83893,FAC-2025-83893-2,PARTIAL,5270
2620,9055.06,2025-04-15,VIR PARTIEL FAC-2025-83893,FAC-2025-83893-3,PARTIAL,5270
2621,9055.050000000005,2025-04-10,VIR PARTIEL FAC-2025-83893,FAC-2025-83893-4,PARTIAL,5270
2622,5825.48,2024-01-08,VIR PARTIEL FAC-2023-94662,FAC-2023-94662-1,PARTIAL,5272
2623,5825.48,2023-12-24,VIR PARTIEL FAC-2023-94662,FAC-2023-94662-2,PARTIAL,5272
2624,5825.48,2023-12-29,VIR PARTIEL FAC-2023-94662,FAC-2023-94662-3,PARTIAL,5272
2625,132.86,2024-08-09,VIR PARTIEL FAC-2024-79274,FAC-2024-79274-1,PARTIAL,5273
2626,132.86,2024-08-09,VIR PARTIEL FAC-2024-79274,FAC-2024-79274-2,PARTIAL,5273
2627,2880.92,2024-07-04,VIR PARTIEL FAC-2024-31121,FAC-2024-31121-1,PARTIAL,5275
2628,2880.92,2024-06-22,VIR PARTIEL FAC-2024-31121,FAC-2024-31121-2,PARTIAL,5275
2629,2880.93,2024-06-16,VIR PARTIEL FAC-2024-31121,FAC-2024-31121-3,PARTIAL,5275
2630,2880.9200000000005,2024-07-09,VIR PARTIEL FAC-2024-31121,FAC-2024-31121-4,PARTIAL,5275
2631,394.95,2025-09-20,VIR PARTIEL FAC-2025-00470,FAC-2025-00470-1,PARTIAL,5276
2632,394.96,2025-09-03,VIR PARTIEL FAC-2025-00470,FAC-2025-00470-2,PARTIAL,5276
2633,394.95,2025-09-20,VIR PARTIEL FAC-2025-00470,FAC-2025-00470-3,PARTIAL,5276
2634,394.95999999999987,2025-09-14,VIR PARTIEL FAC-2025-00470,FAC-2025-00470-4,PARTIAL,5276
2635,2379.84,2025-06-25,VIR PARTIEL FAC-2025-15775,FAC-2025-15775-1,PARTIAL,5277
2636,2379.84,2025-07-02,VIR PARTIEL FAC-2025-15775,FAC-2025-15775-2,PARTIAL,5277
2637,2379.84,2025-06-19,VIR PARTIEL FAC-2025-15775,FAC-2025-15775-3,PARTIAL,5277
2638,2374.77,2024-08-20,VIR PARTIEL FAC-2024-09400,FAC-2024-09400-1,PARTIAL,5278
2639,2374.77,2024-09-04,VIR PARTIEL FAC-2024-09400,FAC-2024-09400-2,PARTIAL,5278
2640,2374.770000000001,2024-08-20,VIR PARTIEL FAC-2024-09400,FAC-2024-09400-3,PARTIAL,5278
2641,7401.58,2024-04-27,VIR PARTIEL FAC-2024-23669,FAC-2024-23669-1,PARTIAL,5280
2642,7401.57,2024-04-27,VIR PARTIEL FAC-2024-23669,FAC-2024-23669-2,PARTIAL,5280
2643,7401.58,2024-04-22,VIR PARTIEL FAC-2024-23669,FAC-2024-23669-3,PARTIAL,5280
2644,2170.14,2024-03-10,VIR PARTIEL FAC-2023-03092,FAC-2023-03092-1,PARTIAL,5285
2645,2170.15,2024-02-13,VIR PARTIEL FAC-2023-03092,FAC-2023-03092-2,PARTIAL,5285
2646,1232.04,2023-10-30,VIR PARTIEL FAC-2023-75785,FAC-2023-75785-1,PARTIAL,5287
2647,1232.04,2023-11-02,VIR PARTIEL FAC-2023-75785,FAC-2023-75785-2,PARTIAL,5287
2648,1232.04,2023-11-03,VIR PARTIEL FAC-2023-75785,FAC-2023-75785-3,PARTIAL,5287
2649,1232.04,2023-11-08,VIR PARTIEL FAC-2023-75785,FAC-2023-75785-4,PARTIAL,5287
2650,184.17,2024-02-16,VIR PARTIEL FAC-2024-11047,FAC-2024-11047-1,PARTIAL,5289
2651,184.17,2024-03-04,VIR PARTIEL FAC-2024-11047,FAC-2024-11047-2,PARTIAL,5289
