STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID,INVOICE_ID,INVOICE_DATE,CLIENT_ID,CLIENT_TYPE,TOTAL_HT,MONTANT_TVA,AMOUNT_TTC,RAS_5P,RAS_TVA,AMOUNT_TO_PAY,PU,QUANTITY,ELECTRONIC_DATE,PHYSICAL_DATE,EXPECTED_PAYMENT_DATE,LABEL,PO,INVOICE_YEAR,STATUS,PAYMENT_DATE,INVOICE_NUMBER,merge_source,libele
2300,2024-03-30,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-56058,,2218.68,Paiement partiel 3 facture FAC-2024-56058,5142.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-30,PARTIAL,,,5142.0,2024-01-29,98.0,PUBLIC,8874.7,1774.94,10649.64,443.74,1331.21,8874.69,1774.94,5.0,2024-01-30,2024-02-03,2024-03-01,Maintenance SaaS,PO-05575-ap,2024.0,PAID,2024-03-09,FAC-2024-56058,bank_statements_partial.csv + invoices_partial_payments.csv,1
2301,2024-03-10,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-56058,,2218.6700000000005,Paiement partiel 4 facture FAC-2024-56058,5142.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-10,PARTIAL,,,5142.0,2024-01-29,98.0,PUBLIC,8874.7,1774.94,10649.64,443.74,1331.21,8874.69,1774.94,5.0,2024-01-30,2024-02-03,2024-03-01,Maintenance SaaS,PO-05575-ap,2024.0,PAID,2024-03-09,FAC-2024-56058,bank_statements_partial.csv + invoices_partial_payments.csv,1
2302,2024-08-22,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-58317,,1393.28,Paiement partiel 1 facture FAC-2024-58317,5143.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-22,PARTIAL,,,5143.0,2024-07-09,86.0,PRIVE,3483.2,696.64,4179.84,0.0,0.0,4179.84,870.8,4.0,2024-07-09,,2024-08-18,Hébergement cloud,PO-54381-cm,2024.0,PAID,2024-08-14,FAC-2024-58317,bank_statements_partial.csv + invoices_partial_payments.csv,1
2303,2024-08-22,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-58317,,1393.28,Paiement partiel 2 facture FAC-2024-58317,5143.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-22,PARTIAL,,,5143.0,2024-07-09,86.0,PRIVE,3483.2,696.64,4179.84,0.0,0.0,4179.84,870.8,4.0,2024-07-09,,2024-08-18,Hébergement cloud,PO-54381-cm,2024.0,PAID,2024-08-14,FAC-2024-58317,bank_statements_partial.csv + invoices_partial_payments.csv,1
2304,2024-08-18,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-58317,,1393.2800000000004,Paiement partiel 3 facture FAC-2024-58317,5143.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-18,PARTIAL,,,5143.0,2024-07-09,86.0,PRIVE,3483.2,696.64,4179.84,0.0,0.0,4179.84,870.8,4.0,2024-07-09,,2024-08-18,Hébergement cloud,PO-54381-cm,2024.0,PAID,2024-08-14,FAC-2024-58317,bank_statements_partial.csv + invoices_partial_payments.csv,1
2305,2024-05-06,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-78283,,9795.01,Paiement partiel 1 facture FAC-2024-78283,5144.0,2025-07-28 15:45:43.136693,releve_202405.csv,,text/csv,,2024-05-06,PARTIAL,,,5144.0,2024-03-16,25.0,PUBLIC,29385.02,5877.0,35262.02,1469.25,4407.75,29385.02,1546.58,19.0,2024-03-16,2024-03-18,2024-04-18,Consulting IT,PO-00992-jX,2024.0,PAID,2024-04-23,FAC-2024-78283,bank_statements_partial.csv + invoices_partial_payments.csv,1
2306,2024-05-15,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-78283,,9795.01,Paiement partiel 2 facture FAC-2024-78283,5144.0,2025-07-28 15:45:43.136693,releve_202405.csv,,text/csv,,2024-05-15,PARTIAL,,,5144.0,2024-03-16,25.0,PUBLIC,29385.02,5877.0,35262.02,1469.25,4407.75,29385.02,1546.58,19.0,2024-03-16,2024-03-18,2024-04-18,Consulting IT,PO-00992-jX,2024.0,PAID,2024-04-23,FAC-2024-78283,bank_statements_partial.csv + invoices_partial_payments.csv,1
2307,2024-04-24,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-78283,,9795.000000000002,Paiement partiel 3 facture FAC-2024-78283,5144.0,2025-07-28 15:45:43.136693,releve_202404.csv,,text/csv,,2024-04-24,PARTIAL,,,5144.0,2024-03-16,25.0,PUBLIC,29385.02,5877.0,35262.02,1469.25,4407.75,29385.02,1546.58,19.0,2024-03-16,2024-03-18,2024-04-18,Consulting IT,PO-00992-jX,2024.0,PAID,2024-04-23,FAC-2024-78283,bank_statements_partial.csv + invoices_partial_payments.csv,1
2308,2023-12-11,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-97218,,1552.98,Paiement partiel 1 facture FAC-2023-97218,5146.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-11,PARTIAL,,,5146.0,2023-10-16,3.0,PRIVE,2588.3,517.66,3105.96,0.0,0.0,3105.96,1294.15,2.0,2023-10-17,2023-10-17,2023-12-12,Maintenance SaaS,PO-86472-Vw,2023.0,PAID,2023-11-30,FAC-2023-97218,bank_statements_partial.csv + invoices_partial_payments.csv,1
2309,2023-12-04,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-97218,,1552.98,Paiement partiel 2 facture FAC-2023-97218,5146.0,2025-07-28 15:45:43.136693,releve_202312.csv,,text/csv,,2023-12-04,PARTIAL,,,5146.0,2023-10-16,3.0,PRIVE,2588.3,517.66,3105.96,0.0,0.0,3105.96,1294.15,2.0,2023-10-17,2023-10-17,2023-12-12,Maintenance SaaS,PO-86472-Vw,2023.0,PAID,2023-11-30,FAC-2023-97218,bank_statements_partial.csv + invoices_partial_payments.csv,1
2310,2025-07-09,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-28939,,6537.41,Paiement partiel 1 facture FAC-2025-28939,5148.0,2025-07-28 15:45:43.136693,releve_202507.csv,,text/csv,,2025-07-09,PARTIAL,,,5148.0,2025-05-25,53.0,PUBLIC,19612.22,3922.44,23534.66,980.61,2941.83,19612.22,1153.66,17.0,2025-05-25,,2025-06-29,Consulting IT,PO-88291-bn,2025.0,PAID,2025-06-23,FAC-2025-28939,bank_statements_partial.csv + invoices_partial_payments.csv,1
2311,2025-07-23,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-28939,,6537.41,Paiement partiel 2 facture FAC-2025-28939,5148.0,2025-07-28 15:45:43.136693,releve_202507.csv,,text/csv,,2025-07-23,PARTIAL,,,5148.0,2025-05-25,53.0,PUBLIC,19612.22,3922.44,23534.66,980.61,2941.83,19612.22,1153.66,17.0,2025-05-25,,2025-06-29,Consulting IT,PO-88291-bn,2025.0,PAID,2025-06-23,FAC-2025-28939,bank_statements_partial.csv + invoices_partial_payments.csv,1
2312,2025-06-27,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-28939,,6537.4000000000015,Paiement partiel 3 facture FAC-2025-28939,5148.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-27,PARTIAL,,,5148.0,2025-05-25,53.0,PUBLIC,19612.22,3922.44,23534.66,980.61,2941.83,19612.22,1153.66,17.0,2025-05-25,,2025-06-29,Consulting IT,PO-88291-bn,2025.0,PAID,2025-06-23,FAC-2025-28939,bank_statements_partial.csv + invoices_partial_payments.csv,1
2313,2025-02-14,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-08368,,460.36,Paiement partiel 1 facture FAC-2024-08368,5152.0,2025-07-28 15:45:43.136693,releve_202502.csv,,text/csv,,2025-02-14,PARTIAL,,,5152.0,2024-11-25,76.0,PUBLIC,1841.43,368.29,2209.72,92.07,276.21,1841.44,613.81,3.0,2024-11-27,,2025-02-05,Développement logiciel,PO-14221-Ii,2024.0,PAID,2025-02-10,FAC-2024-08368,bank_statements_partial.csv + invoices_partial_payments.csv,1
2314,2025-03-04,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-08368,,460.36,Paiement partiel 2 facture FAC-2024-08368,5152.0,2025-07-28 15:45:43.136693,releve_202503.csv,,text/csv,,2025-03-04,PARTIAL,,,5152.0,2024-11-25,76.0,PUBLIC,1841.43,368.29,2209.72,92.07,276.21,1841.44,613.81,3.0,2024-11-27,,2025-02-05,Développement logiciel,PO-14221-Ii,2024.0,PAID,2025-02-10,FAC-2024-08368,bank_statements_partial.csv + invoices_partial_payments.csv,1
2315,2025-03-03,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-08368,,460.36,Paiement partiel 3 facture FAC-2024-08368,5152.0,2025-07-28 15:45:43.136693,releve_202503.csv,,text/csv,,2025-03-03,PARTIAL,,,5152.0,2024-11-25,76.0,PUBLIC,1841.43,368.29,2209.72,92.07,276.21,1841.44,613.81,3.0,2024-11-27,,2025-02-05,Développement logiciel,PO-14221-Ii,2024.0,PAID,2025-02-10,FAC-2024-08368,bank_statements_partial.csv + invoices_partial_payments.csv,1
2316,2025-03-10,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-08368,,460.3599999999999,Paiement partiel 4 facture FAC-2024-08368,5152.0,2025-07-28 15:45:43.136693,releve_202503.csv,,text/csv,,2025-03-10,PARTIAL,,,5152.0,2024-11-25,76.0,PUBLIC,1841.43,368.29,2209.72,92.07,276.21,1841.44,613.81,3.0,2024-11-27,,2025-02-05,Développement logiciel,PO-14221-Ii,2024.0,PAID,2025-02-10,FAC-2024-08368,bank_statements_partial.csv + invoices_partial_payments.csv,1
2317,2024-11-12,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-40731,,3985.68,Paiement partiel 1 facture FAC-2024-40731,5158.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-12,PARTIAL,,,5158.0,2024-08-24,100.0,PRIVE,9964.2,1992.84,11957.04,0.0,0.0,11957.04,498.21,20.0,2024-08-25,2024-08-26,2024-10-15,Maintenance SaaS,PO-98450-rK,2024.0,PAID,2024-10-25,FAC-2024-40731,bank_statements_partial.csv + invoices_partial_payments.csv,1
2318,2024-11-11,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-40731,,3985.68,Paiement partiel 2 facture FAC-2024-40731,5158.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-11,PARTIAL,,,5158.0,2024-08-24,100.0,PRIVE,9964.2,1992.84,11957.04,0.0,0.0,11957.04,498.21,20.0,2024-08-25,2024-08-26,2024-10-15,Maintenance SaaS,PO-98450-rK,2024.0,PAID,2024-10-25,FAC-2024-40731,bank_statements_partial.csv + invoices_partial_payments.csv,1
2319,2024-11-09,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-40731,,3985.6800000000007,Paiement partiel 3 facture FAC-2024-40731,5158.0,2025-07-28 15:45:43.136693,releve_202411.csv,,text/csv,,2024-11-09,PARTIAL,,,5158.0,2024-08-24,100.0,PRIVE,9964.2,1992.84,11957.04,0.0,0.0,11957.04,498.21,20.0,2024-08-25,2024-08-26,2024-10-15,Maintenance SaaS,PO-98450-rK,2024.0,PAID,2024-10-25,FAC-2024-40731,bank_statements_partial.csv + invoices_partial_payments.csv,1
2320,2025-08-07,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-03769,,2805.31,Paiement partiel 1 facture FAC-2025-03769,5162.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-07,PARTIAL,,,5162.0,2025-05-11,100.0,PRIVE,7013.28,1402.66,8415.94,0.0,0.0,8415.94,438.33,16.0,2025-05-11,2025-05-15,2025-07-16,Licence logicielle,PO-40313-OY,2025.0,PAID,2025-07-19,FAC-2025-03769,bank_statements_partial.csv + invoices_partial_payments.csv,1
2321,2025-08-09,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-03769,,2805.32,Paiement partiel 2 facture FAC-2025-03769,5162.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-09,PARTIAL,,,5162.0,2025-05-11,100.0,PRIVE,7013.28,1402.66,8415.94,0.0,0.0,8415.94,438.33,16.0,2025-05-11,2025-05-15,2025-07-16,Licence logicielle,PO-40313-OY,2025.0,PAID,2025-07-19,FAC-2025-03769,bank_statements_partial.csv + invoices_partial_payments.csv,1
2322,2025-08-06,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-03769,,2805.310000000001,Paiement partiel 3 facture FAC-2025-03769,5162.0,2025-07-28 15:45:43.136693,releve_202508.csv,,text/csv,,2025-08-06,PARTIAL,,,5162.0,2025-05-11,100.0,PRIVE,7013.28,1402.66,8415.94,0.0,0.0,8415.94,438.33,16.0,2025-05-11,2025-05-15,2025-07-16,Licence logicielle,PO-40313-OY,2025.0,PAID,2025-07-19,FAC-2025-03769,bank_statements_partial.csv + invoices_partial_payments.csv,1
2323,2025-05-04,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2025-87368,,1111.59,Paiement partiel 1 facture FAC-2025-87368,5170.0,2025-07-28 15:45:43.136693,releve_202505.csv,,text/csv,,2025-05-04,PARTIAL,,,5170.0,2025-02-17,58.0,PRIVE,1852.64,370.53,2223.17,0.0,0.0,2223.17,463.16,4.0,2025-02-19,,2025-04-21,Développement logiciel,PO-92914-XJ,2025.0,PAID,2025-04-19,FAC-2025-87368,bank_statements_partial.csv + invoices_partial_payments.csv,1
2324,2025-05-10,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2025-87368,,1111.5800000000002,Paiement partiel 2 facture FAC-2025-87368,5170.0,2025-07-28 15:45:43.136693,releve_202505.csv,,text/csv,,2025-05-10,PARTIAL,,,5170.0,2025-02-17,58.0,PRIVE,1852.64,370.53,2223.17,0.0,0.0,2223.17,463.16,4.0,2025-02-19,,2025-04-21,Développement logiciel,PO-92914-XJ,2025.0,PAID,2025-04-19,FAC-2025-87368,bank_statements_partial.csv + invoices_partial_payments.csv,1
2325,2024-03-07,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-50620,,951.6,Paiement partiel 1 facture FAC-2024-50620,5172.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-07,PARTIAL,,,5172.0,2024-01-13,46.0,PUBLIC,2854.8,570.96,3425.76,142.74,428.22,2854.8,219.6,13.0,2024-01-15,2024-01-15,2024-03-12,Maintenance SaaS,PO-34615-qm,2024.0,PAID,2024-03-04,FAC-2024-50620,bank_statements_partial.csv + invoices_partial_payments.csv,1
2326,2024-03-21,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-50620,,951.6,Paiement partiel 2 facture FAC-2024-50620,5172.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-21,PARTIAL,,,5172.0,2024-01-13,46.0,PUBLIC,2854.8,570.96,3425.76,142.74,428.22,2854.8,219.6,13.0,2024-01-15,2024-01-15,2024-03-12,Maintenance SaaS,PO-34615-qm,2024.0,PAID,2024-03-04,FAC-2024-50620,bank_statements_partial.csv + invoices_partial_payments.csv,1
2327,2024-03-05,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-50620,,951.6000000000004,Paiement partiel 3 facture FAC-2024-50620,5172.0,2025-07-28 15:45:43.136693,releve_202403.csv,,text/csv,,2024-03-05,PARTIAL,,,5172.0,2024-01-13,46.0,PUBLIC,2854.8,570.96,3425.76,142.74,428.22,2854.8,219.6,13.0,2024-01-15,2024-01-15,2024-03-12,Maintenance SaaS,PO-34615-qm,2024.0,PAID,2024-03-04,FAC-2024-50620,bank_statements_partial.csv + invoices_partial_payments.csv,1
2328,2024-09-18,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-55858,,175.7,Paiement partiel 1 facture FAC-2024-55858,5173.0,2025-07-28 15:45:43.136693,releve_202409.csv,,text/csv,,2024-09-18,PARTIAL,,,5173.0,2024-05-10,53.0,PUBLIC,527.1,105.42,632.52,26.36,79.07,527.09,75.3,7.0,2024-05-12,2024-05-13,2024-08-08,Hébergement cloud,PO-55098-YS,2024.0,PAID,2024-08-22,FAC-2024-55858,bank_statements_partial.csv + invoices_partial_payments.csv,1
2329,2024-08-30,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-55858,,175.7,Paiement partiel 2 facture FAC-2024-55858,5173.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-30,PARTIAL,,,5173.0,2024-05-10,53.0,PUBLIC,527.1,105.42,632.52,26.36,79.07,527.09,75.3,7.0,2024-05-12,2024-05-13,2024-08-08,Hébergement cloud,PO-55098-YS,2024.0,PAID,2024-08-22,FAC-2024-55858,bank_statements_partial.csv + invoices_partial_payments.csv,1
2330,2024-08-25,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-55858,,175.69000000000003,Paiement partiel 3 facture FAC-2024-55858,5173.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-25,PARTIAL,,,5173.0,2024-05-10,53.0,PUBLIC,527.1,105.42,632.52,26.36,79.07,527.09,75.3,7.0,2024-05-12,2024-05-13,2024-08-08,Hébergement cloud,PO-55098-YS,2024.0,PAID,2024-08-22,FAC-2024-55858,bank_statements_partial.csv + invoices_partial_payments.csv,1
2331,2024-08-19,VIREMENT RECU,PAIEMENT PARTIEL 1/4 - REF: FAC-2024-84346,,3161.24,Paiement partiel 1 facture FAC-2024-84346,5174.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-19,PARTIAL,,,5174.0,2024-06-09,81.0,PUBLIC,12644.96,2528.99,15173.95,632.25,1896.74,12644.96,790.31,16.0,2024-06-11,,2024-08-11,Licence logicielle,PO-47793-jZ,2024.0,PAID,2024-07-28,FAC-2024-84346,bank_statements_partial.csv + invoices_partial_payments.csv,1
2332,2024-08-04,VIREMENT RECU,PAIEMENT PARTIEL 2/4 - REF: FAC-2024-84346,,3161.24,Paiement partiel 2 facture FAC-2024-84346,5174.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-04,PARTIAL,,,5174.0,2024-06-09,81.0,PUBLIC,12644.96,2528.99,15173.95,632.25,1896.74,12644.96,790.31,16.0,2024-06-11,,2024-08-11,Licence logicielle,PO-47793-jZ,2024.0,PAID,2024-07-28,FAC-2024-84346,bank_statements_partial.csv + invoices_partial_payments.csv,1
2333,2024-08-25,VIREMENT RECU,PAIEMENT PARTIEL 3/4 - REF: FAC-2024-84346,,3161.24,Paiement partiel 3 facture FAC-2024-84346,5174.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-25,PARTIAL,,,5174.0,2024-06-09,81.0,PUBLIC,12644.96,2528.99,15173.95,632.25,1896.74,12644.96,790.31,16.0,2024-06-11,,2024-08-11,Licence logicielle,PO-47793-jZ,2024.0,PAID,2024-07-28,FAC-2024-84346,bank_statements_partial.csv + invoices_partial_payments.csv,1
2334,2024-08-24,VIREMENT RECU,PAIEMENT PARTIEL 4/4 - REF: FAC-2024-84346,,3161.24,Paiement partiel 4 facture FAC-2024-84346,5174.0,2025-07-28 15:45:43.136693,releve_202408.csv,,text/csv,,2024-08-24,PARTIAL,,,5174.0,2024-06-09,81.0,PUBLIC,12644.96,2528.99,15173.95,632.25,1896.74,12644.96,790.31,16.0,2024-06-11,,2024-08-11,Licence logicielle,PO-47793-jZ,2024.0,PAID,2024-07-28,FAC-2024-84346,bank_statements_partial.csv + invoices_partial_payments.csv,1
2335,2024-06-09,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2024-83171,,1372.02,Paiement partiel 1 facture FAC-2024-83171,5175.0,2025-07-28 15:45:43.136693,releve_202406.csv,,text/csv,,2024-06-09,PARTIAL,,,5175.0,2024-04-24,44.0,PUBLIC,2744.04,548.81,3292.85,137.2,411.61,2744.04,686.01,4.0,2024-04-24,2024-04-28,2024-06-02,Hébergement cloud,PO-20997-gk,2024.0,PAID,2024-05-20,FAC-2024-83171,bank_statements_partial.csv + invoices_partial_payments.csv,1
2336,2024-06-10,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2024-83171,,1372.02,Paiement partiel 2 facture FAC-2024-83171,5175.0,2025-07-28 15:45:43.136693,releve_202406.csv,,text/csv,,2024-06-10,PARTIAL,,,5175.0,2024-04-24,44.0,PUBLIC,2744.04,548.81,3292.85,137.2,411.61,2744.04,686.01,4.0,2024-04-24,2024-04-28,2024-06-02,Hébergement cloud,PO-20997-gk,2024.0,PAID,2024-05-20,FAC-2024-83171,bank_statements_partial.csv + invoices_partial_payments.csv,1
2337,2024-07-01,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2024-21818,,3500.47,Paiement partiel 1 facture FAC-2024-21818,5178.0,2025-07-28 15:45:43.136693,releve_202407.csv,,text/csv,,2024-07-01,PARTIAL,,,5178.0,2024-03-25,99.0,PUBLIC,10501.4,2100.28,12601.68,525.07,1575.21,10501.4,525.07,20.0,2024-03-27,2024-03-29,2024-06-06,Développement logiciel,PO-37357-EM,2024.0,PAID,2024-06-09,FAC-2024-21818,bank_statements_partial.csv + invoices_partial_payments.csv,1
2338,2024-06-24,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2024-21818,,3500.47,Paiement partiel 2 facture FAC-2024-21818,5178.0,2025-07-28 15:45:43.136693,releve_202406.csv,,text/csv,,2024-06-24,PARTIAL,,,5178.0,2024-03-25,99.0,PUBLIC,10501.4,2100.28,12601.68,525.07,1575.21,10501.4,525.07,20.0,2024-03-27,2024-03-29,2024-06-06,Développement logiciel,PO-37357-EM,2024.0,PAID,2024-06-09,FAC-2024-21818,bank_statements_partial.csv + invoices_partial_payments.csv,1
2339,2024-06-22,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2024-21818,,3500.4600000000005,Paiement partiel 3 facture FAC-2024-21818,5178.0,2025-07-28 15:45:43.136693,releve_202406.csv,,text/csv,,2024-06-22,PARTIAL,,,5178.0,2024-03-25,99.0,PUBLIC,10501.4,2100.28,12601.68,525.07,1575.21,10501.4,525.07,20.0,2024-03-27,2024-03-29,2024-06-06,Développement logiciel,PO-37357-EM,2024.0,PAID,2024-06-09,FAC-2024-21818,bank_statements_partial.csv + invoices_partial_payments.csv,1
2340,2025-06-09,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-59025,,9792.9,Paiement partiel 1 facture FAC-2025-59025,5180.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-09,PARTIAL,,,5180.0,2025-04-26,89.0,PUBLIC,29378.72,5875.74,35254.46,1468.94,4406.81,29378.71,1836.17,16.0,2025-04-28,,2025-06-06,Hébergement cloud,PO-46178-Hh,2025.0,PAID,2025-06-03,FAC-2025-59025,bank_statements_partial.csv + invoices_partial_payments.csv,1
2341,2025-06-29,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-59025,,9792.9,Paiement partiel 2 facture FAC-2025-59025,5180.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-29,PARTIAL,,,5180.0,2025-04-26,89.0,PUBLIC,29378.72,5875.74,35254.46,1468.94,4406.81,29378.71,1836.17,16.0,2025-04-28,,2025-06-06,Hébergement cloud,PO-46178-Hh,2025.0,PAID,2025-06-03,FAC-2025-59025,bank_statements_partial.csv + invoices_partial_payments.csv,1
2342,2025-06-03,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-59025,,9792.909999999998,Paiement partiel 3 facture FAC-2025-59025,5180.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-03,PARTIAL,,,5180.0,2025-04-26,89.0,PUBLIC,29378.72,5875.74,35254.46,1468.94,4406.81,29378.71,1836.17,16.0,2025-04-28,,2025-06-06,Hébergement cloud,PO-46178-Hh,2025.0,PAID,2025-06-03,FAC-2025-59025,bank_statements_partial.csv + invoices_partial_payments.csv,1
2343,2025-05-15,VIREMENT RECU,PAIEMENT PARTIEL 1/3 - REF: FAC-2025-03591,,3938.54,Paiement partiel 1 facture FAC-2025-03591,5183.0,2025-07-28 15:45:43.136693,releve_202505.csv,,text/csv,,2025-05-15,PARTIAL,,,5183.0,2025-02-20,56.0,PRIVE,9846.36,1969.27,11815.63,0.0,0.0,11815.63,1094.04,9.0,2025-02-21,,2025-05-16,Hébergement cloud,PO-08423-Hs,2025.0,PAID,2025-05-07,FAC-2025-03591,bank_statements_partial.csv + invoices_partial_payments.csv,1
2344,2025-05-11,VIREMENT RECU,PAIEMENT PARTIEL 2/3 - REF: FAC-2025-03591,,3938.54,Paiement partiel 2 facture FAC-2025-03591,5183.0,2025-07-28 15:45:43.136693,releve_202505.csv,,text/csv,,2025-05-11,PARTIAL,,,5183.0,2025-02-20,56.0,PRIVE,9846.36,1969.27,11815.63,0.0,0.0,11815.63,1094.04,9.0,2025-02-21,,2025-05-16,Hébergement cloud,PO-08423-Hs,2025.0,PAID,2025-05-07,FAC-2025-03591,bank_statements_partial.csv + invoices_partial_payments.csv,1
2345,2025-06-02,VIREMENT RECU,PAIEMENT PARTIEL 3/3 - REF: FAC-2025-03591,,3938.5499999999993,Paiement partiel 3 facture FAC-2025-03591,5183.0,2025-07-28 15:45:43.136693,releve_202506.csv,,text/csv,,2025-06-02,PARTIAL,,,5183.0,2025-02-20,56.0,PRIVE,9846.36,1969.27,11815.63,0.0,0.0,11815.63,1094.04,9.0,2025-02-21,,2025-05-16,Hébergement cloud,PO-08423-Hs,2025.0,PAID,2025-05-07,FAC-2025-03591,bank_statements_partial.csv + invoices_partial_payments.csv,1
2346,2024-01-13,VIREMENT RECU,PAIEMENT PARTIEL 1/2 - REF: FAC-2023-72584,,15789.35,Paiement partiel 1 facture FAC-2023-72584,5185.0,2025-07-28 15:45:43.136693,releve_202401.csv,,text/csv,,2024-01-13,PARTIAL,,,5185.0,2023-11-19,74.0,PUBLIC,31578.72,6315.74,37894.46,1578.94,4736.81,31578.71,1973.67,16.0,2023-11-19,2023-11-22,2024-01-17,Maintenance SaaS,PO-27178-lG,2023.0,PAID,2024-01-07,FAC-2023-72584,bank_statements_partial.csv + invoices_partial_payments.csv,1
2347,2024-02-06,VIREMENT RECU,PAIEMENT PARTIEL 2/2 - REF: FAC-2023-72584,,15789.36,Paiement partiel 2 facture FAC-2023-72584,5185.0,2025-07-28 15:45:43.136693,releve_202402.csv,,text/csv,,2024-02-06,PARTIAL,,,5185.0,2023-11-19,74.0,PUBLIC,31578.72,6315.74,37894.46,1578.94,4736.81,31578.71,1973.67,16.0,2023-11-19,2023-11-22,2024-01-17,Maintenance SaaS,PO-27178-lG,2023.0,PAID,2024-01-07,FAC-2023-72584,bank_statements_partial.csv + invoices_partial_payments.csv,1
