statement_id,statement_date,operation_label,additional_label,debit,credit,comments,related_invoice_id,related_expense_id,value_date,source_filename
3484,2025-01-01,PAIEMENT CB Services_Publiques,REF: EXP202501456 - MENSUEL,347.22,,Paiement depense EXP202501456,,1456,2025-01-01,bank_export_20250101.csv
3485,2025-04-09,TRANSFERT Services_Cloud,REF: EXP202504445 - MENSUEL,1005.76,,Paiement depense EXP202504445,,4445,2025-04-09,bank_export_20250409.csv
3486,2024-11-12,CB DigitalOcean,REF: EXP202404692 - MENSUEL,359.33,,Paiement depense EXP202404692,,4692,2024-11-12,bank_export_20241112.csv
3487,2025-03-09,VIR REF EXP202505060,REF: EXP202505060 - MENSUEL,766.14,,Paiement depense EXP202505060,,5060,2025-03-09,bank_export_20250309.csv
3488,2024-08-27,PRLV Téléphonie entreprise,REF: EXP202405367 - MENSUEL,922.12,,Paiement depense EXP202405367,,5367,2024-08-27,bank_export_20240827.csv
3489,2025-01-28,CHÈQUE N°503912,REF: EXP202503912 - TRIMESTRIEL,1973.73,,Paiement depense EXP202503912,,3912,2025-01-28,bank_export_20250128.csv
3490,2024-12-22,TRANSFERT Outils_RH,REF: EXP202403644 - MENSUEL,117.03,,Paiement depense EXP202403644,,3644,2024-12-22,bank_export_20241222.csv
3491,2025-02-20,CHÈQUE N°501941,REF: EXP202501941 - ANNUEL,1469.72,,Paiement depense EXP202501941,,1941,2025-02-20,bank_export_20250220.csv
3492,2025-04-30,PRLV Hébergement AWS,REF: EXP202505463 - MENSUEL,1107.44,,Paiement depense EXP202505463,,5463,2025-04-30,bank_export_20250430.csv
3493,2025-06-13,VIR REF EXP202504070,REF: EXP202504070 - MENSUEL,269.0,,Paiement depense EXP202504070,,4070,2025-06-13,bank_export_20250613.csv
3494,2024-09-09,VIREMENT EXP202401887,REF: EXP202401887 - ANNUEL,2656.12,,Paiement depense EXP202401887,,1887,2024-09-09,bank_export_20240909.csv
3495,2025-07-20,CHÈQUE N°501720,REF: EXP202501720 - ANNUEL,8961.54,,Paiement depense EXP202501720,,1720,2025-07-20,bank_export_20250720.csv
3496,2025-07-01,CB Abonnement Internet,REF: EXP202503465 - MENSUEL,1291.3,,Paiement depense EXP202503465,,3465,2025-07-01,bank_export_20250701.csv
3497,2025-07-09,CB Équipement réseau,REF: EXP202506103 - DIVERS,2133.3,,Paiement depense EXP202506103,,6103,2025-07-09,bank_export_20250709.csv
3498,2025-06-12,VIR REF EXP202505424,REF: EXP202505424 - MENSUEL,378.55,,Paiement depense EXP202505424,,5424,2025-06-12,bank_export_20250612.csv
3499,2025-04-16,PAIEMENT CB Équipement,REF: EXP202503454 - DIVERS,4076.81,,Paiement depense EXP202503454,,3454,2025-04-16,bank_export_20250416.csv
3500,2024-09-20,TRANSFERT Licences_Logicielles,REF: EXP202406033 - TRIMESTRIEL,5288.4,,Paiement depense EXP202406033,,6033,2024-09-20,bank_export_20240920.csv
3501,2024-12-18,VIR REF EXP202400022,REF: EXP202400022 - ANNUEL,8029.12,,Paiement depense EXP202400022,,22,2024-12-18,bank_export_20241218.csv
3502,2025-03-05,VIR REF EXP202500997,REF: EXP202500997 - TRIMESTRIEL,913.26,,Paiement depense EXP202500997,,997,2025-03-05,bank_export_20250305.csv
3503,2025-07-07,CHÈQUE EXP202501502,REF: EXP202501502 - ANNUEL,6656.85,,Paiement depense EXP202501502,,1502,2025-07-07,bank_export_20250707.csv
3504,2025-07-23,CB Outil Performance,REF: EXP202504669 - MENSUEL,993.4,,Paiement depense EXP202504669,,4669,2025-07-23,bank_export_20250723.csv
3505,2024-10-29,VIR REF EXP202401886,REF: EXP202401886 - TRIMESTRIEL,3621.4,,Paiement depense EXP202401886,,1886,2024-10-29,bank_export_20241029.csv
3506,2024-11-23,VIR REF EXP202400375,REF: EXP202400375 - MENSUEL,802.45,,Paiement depense EXP202400375,,375,2024-11-23,bank_export_20241123.csv
3507,2025-03-17,PRLV Logiciel ATS,REF: EXP202500833 - MENSUEL,1126.23,,Paiement depense EXP202500833,,833,2025-03-17,bank_export_20250317.csv
3508,2024-09-09,RÉCURRENCE Facture eau,REF: EXP202403240 - MENSUEL,324.94,,Paiement depense EXP202403240,,3240,2024-09-09,bank_export_20240909.csv
3509,2025-03-26,CB Transfert internatio,REF: EXP202506166 - MENSUEL,899.89,,Paiement depense EXP202506166,,6166,2025-03-26,bank_export_20250326.csv
3510,2024-08-02,PRLV Services Azure,REF: EXP202400848 - MENSUEL,1890.59,,Paiement depense EXP202400848,,848,2024-08-02,bank_export_20240802.csv
3511,2024-08-18,VIR REF EXP202404235,REF: EXP202404235 - ANNUEL,7770.45,,Paiement depense EXP202404235,,4235,2024-08-18,bank_export_20240818.csv
3512,2025-07-28,VIREMENT EXP202504190,REF: EXP202504190 - TRIMESTRIEL,2800.32,,Paiement depense EXP202504190,,4190,2025-07-28,bank_export_20250728.csv
3513,2024-10-14,PRÉLÈVEMENT AUTO Services_Cloud,REF: EXP202402189 - MENSUEL,1968.84,,Paiement depense EXP202402189,,2189,2024-10-14,bank_export_20241014.csv
3514,2024-09-22,RÉCURRENCE Service bancaire,REF: EXP202404749 - MENSUEL,244.76,,Paiement depense EXP202404749,,4749,2024-09-22,bank_export_20240922.csv
3515,2025-04-06,PRÉLÈVEMENT AUTO Marketing,REF: EXP202506019 - TRIMESTRIEL,2047.81,,Paiement depense EXP202506019,,6019,2025-04-06,bank_export_20250406.csv
3516,2024-09-21,PRÉLÈVEMENT AUTO Services_Cloud,REF: EXP202401410 - MENSUEL,1487.93,,Paiement depense EXP202401410,,1410,2024-09-21,bank_export_20240921.csv
3517,2025-06-27,CHÈQUE N°502099,REF: EXP202502099 - TRIMESTRIEL,2226.45,,Paiement depense EXP202502099,,2099,2025-06-27,bank_export_20250627.csv
3518,2024-12-20,CHÈQUE N°401288,REF: EXP202401288 - ANNUEL,18136.44,,Paiement depense EXP202401288,,1288,2024-12-20,bank_export_20241220.csv
3519,2024-08-13,VIR REF EXP202405917,REF: EXP202405917 - MENSUEL,728.02,,Paiement depense EXP202405917,,5917,2024-08-13,bank_export_20240813.csv
3520,2025-01-31,CB Services Azure,REF: EXP202502000 - MENSUEL,1744.56,,Paiement depense EXP202502000,,2000,2025-01-31,bank_export_20250131.csv
3521,2025-06-12,CHÈQUE N°504003,REF: EXP202504003 - ANNUEL,2320.88,,Paiement depense EXP202504003,,4003,2025-06-12,bank_export_20250612.csv
3522,2025-03-04,RÉCURRENCE Google Ads,REF: EXP202501457 - TRIMESTRIEL,1899.04,,Paiement depense EXP202501457,,1457,2025-03-04,bank_export_20250304.csv
3523,2025-01-13,VIR REF EXP202505860,REF: EXP202505860 - TRIMESTRIEL,4638.46,,Paiement depense EXP202505860,,5860,2025-01-13,bank_export_20250113.csv
3524,2025-05-28,VIREMENT EXP202504936,REF: EXP202504936 - DIVERS,241.91,,Paiement depense EXP202504936,,4936,2025-05-28,bank_export_20250528.csv
3525,2025-01-19,CB Téléphonie entrepris,REF: EXP202500444 - MENSUEL,248.36,,Paiement depense EXP202500444,,444,2025-01-19,bank_export_20250119.csv
3526,2025-04-26,VIR REF EXP202501375,REF: EXP202501375 - ANNUEL,2970.79,,Paiement depense EXP202501375,,1375,2025-04-26,bank_export_20250426.csv
3527,2025-05-23,PRÉLÈVEMENT AUTO Abonnements,REF: EXP202501804 - MENSUEL,670.22,,Paiement depense EXP202501804,,1804,2025-05-23,bank_export_20250523.csv
3528,2025-02-12,VIREMENT EXP202500153,REF: EXP202500153 - ANNUEL,9657.56,,Paiement depense EXP202500153,,153,2025-02-12,bank_export_20250212.csv
3529,2024-09-22,CB Google Cloud Platfor,REF: EXP202403031 - MENSUEL,643.0,,Paiement depense EXP202403031,,3031,2024-09-22,bank_export_20240922.csv
3530,2025-07-30,RÉCURRENCE Zoom Pro,REF: EXP202502183 - MENSUEL,485.79,,Paiement depense EXP202502183,,2183,2025-07-30,bank_export_20250730.csv
3531,2024-12-15,PRÉLÈVEMENT AUTO Services_Cloud,REF: EXP202401267 - MENSUEL,201.24,,Paiement depense EXP202401267,,1267,2024-12-15,bank_export_20241215.csv
3532,2025-04-21,PRLV Audit de conformité,REF: EXP202505857 - TRIMESTRIEL,2896.04,,Paiement depense EXP202505857,,5857,2025-04-21,bank_export_20250421.csv
3533,2024-11-11,PRÉLÈVEMENT AUTO Abonnements,REF: EXP202402640 - MENSUEL,549.12,,Paiement depense EXP202402640,,2640,2024-11-11,bank_export_20241111.csv
3534,2025-06-10,VIR REF EXP202501207,REF: EXP202501207 - ANNUEL,7489.33,,Paiement depense EXP202501207,,1207,2025-06-10,bank_export_20250610.csv
3535,2025-01-18,CHÈQUE EXP202501190,REF: EXP202501190 - ANNUEL,8548.62,,Paiement depense EXP202501190,,1190,2025-01-18,bank_export_20250118.csv
3536,2024-08-17,RÉCURRENCE Outil Performance,REF: EXP202404464 - MENSUEL,719.22,,Paiement depense EXP202404464,,4464,2024-08-17,bank_export_20240817.csv
3537,2024-09-28,ESPECES Achat ordinateur,REF: EXP202402173 - DIVERS,3560.29,,Paiement depense EXP202402173,,2173,2024-09-28,bank_export_20240928.csv
3538,2024-08-22,TRANSFERT Services_Publiques,REF: EXP202402916 - MENSUEL,898.86,,Paiement depense EXP202402916,,2916,2024-08-22,bank_export_20240822.csv
3539,2025-06-13,VIREMENT EXP202504215,REF: EXP202504215 - MENSUEL,245.45,,Paiement depense EXP202504215,,4215,2025-06-13,bank_export_20250613.csv
3540,2024-09-06,CAISSE Maintenance,REF: EXP202403900 - DIVERS,644.51,,Paiement depense EXP202403900,,3900,2024-09-06,bank_export_20240906.csv
3541,2024-10-01,PAIEMENT CB Abonnements,REF: EXP202403978 - MENSUEL,550.55,,Paiement depense EXP202403978,,3978,2024-10-01,bank_export_20241001.csv
3542,2024-10-20,PAIEMENT CB Abonnements,REF: EXP202400268 - MENSUEL,398.93,,Paiement depense EXP202400268,,268,2024-10-20,bank_export_20241020.csv
3543,2025-04-21,CHÈQUE EXP202500875,REF: EXP202500875 - ANNUEL,3065.64,,Paiement depense EXP202500875,,875,2025-04-21,bank_export_20250421.csv
3544,2025-01-25,VIR REF EXP202501565,REF: EXP202501565 - ANNUEL,11536.57,,Paiement depense EXP202501565,,1565,2025-01-25,bank_export_20250125.csv
3545,2025-04-08,VIR REF EXP202504951,REF: EXP202504951 - MENSUEL,133.2,,Paiement depense EXP202504951,,4951,2025-04-08,bank_export_20250408.csv
3546,2025-04-26,PRÉLÈVEMENT AUTO Services_Cloud,REF: EXP202501797 - MENSUEL,986.1,,Paiement depense EXP202501797,,1797,2025-04-26,bank_export_20250426.csv
3547,2025-01-06,PRLV Certification professionnelle,REF: EXP202405947 - TRIMESTRIEL,604.21,,Paiement depense EXP202405947,,5947,2025-01-06,bank_export_20250106.csv
3548,2024-10-13,VIREMENT EXP202401404,REF: EXP202401404 - ANNUEL,1177.14,,Paiement depense EXP202401404,,1404,2024-10-13,bank_export_20241013.csv
3549,2025-04-06,VIREMENT EXP202504691,REF: EXP202504691 - MENSUEL,295.46,,Paiement depense EXP202504691,,4691,2025-04-06,bank_export_20250406.csv
3550,2024-09-24,CHÈQUE EXP202402199,REF: EXP202402199 - ANNUEL,3357.43,,Paiement depense EXP202402199,,2199,2024-09-24,bank_export_20240924.csv
3551,2024-11-28,CHÈQUE N°401909,REF: EXP202401909 - DIVERS,2072.52,,Paiement depense EXP202401909,,1909,2024-11-28,bank_export_20241128.csv
3552,2025-03-31,CHÈQUE EXP202503632,REF: EXP202503632 - ANNUEL,5492.74,,Paiement depense EXP202503632,,3632,2025-03-31,bank_export_20250331.csv
3553,2025-01-08,PAIEMENT CB Services_Publiques,REF: EXP202506350 - MENSUEL,1205.62,,Paiement depense EXP202506350,,6350,2025-01-08,bank_export_20250108.csv
3554,2025-03-16,TRANSFERT Assurances,REF: EXP202503354 - ANNUEL,4348.84,,Paiement depense EXP202503354,,3354,2025-03-16,bank_export_20250316.csv
3555,2024-12-19,RÉCURRENCE Facture électricité,REF: EXP202402986 - MENSUEL,1095.19,,Paiement depense EXP202402986,,2986,2024-12-19,bank_export_20241219.csv
3556,2024-10-16,CHÈQUE EXP202400027,REF: EXP202400027 - DIVERS,2673.3,,Paiement depense EXP202400027,,27,2024-10-16,bank_export_20241016.csv
3557,2025-04-20,PRÉLÈVEMENT AUTO Licences_Logicielles,REF: EXP202503663 - TRIMESTRIEL,4656.36,,Paiement depense EXP202503663,,3663,2025-04-20,bank_export_20250420.csv
3558,2024-11-19,CHÈQUE N°404850,REF: EXP202404850 - DIVERS,304.76,,Paiement depense EXP202404850,,4850,2024-11-19,bank_export_20241119.csv
3559,2024-09-25,VIREMENT EXP202400182,REF: EXP202400182 - TRIMESTRIEL,2063.2,,Paiement depense EXP202400182,,182,2024-09-25,bank_export_20240925.csv
3560,2025-04-24,TRANSFERT Assurances,REF: EXP202500641 - ANNUEL,5979.74,,Paiement depense EXP202500641,,641,2025-04-24,bank_export_20250424.csv
3561,2024-08-05,CHÈQUE N°403494,REF: EXP202403494 - ANNUEL,12463.46,,Paiement depense EXP202403494,,3494,2024-08-05,bank_export_20240805.csv
3562,2025-01-24,PAIEMENT CB Services_Cloud,REF: EXP202501249 - MENSUEL,1510.9,,Paiement depense EXP202501249,,1249,2025-01-24,bank_export_20250124.csv
3563,2025-06-10,VIREMENT EXP202503073,REF: EXP202503073 - ANNUEL,7486.85,,Paiement depense EXP202503073,,3073,2025-06-10,bank_export_20250610.csv
3564,2024-11-30,CHÈQUE N°403380,REF: EXP202403380 - ANNUEL,2444.71,,Paiement depense EXP202403380,,3380,2024-11-30,bank_export_20241130.csv
3565,2024-11-25,VIR REF EXP202405198,REF: EXP202405198 - ANNUEL,2034.79,,Paiement depense EXP202405198,,5198,2024-11-25,bank_export_20241125.csv
3566,2025-05-09,VIR REF EXP202502094,REF: EXP202502094 - MENSUEL,752.17,,Paiement depense EXP202502094,,2094,2025-05-09,bank_export_20250509.csv
3567,2024-11-18,RÉCURRENCE Frais de change,REF: EXP202400329 - MENSUEL,371.4,,Paiement depense EXP202400329,,329,2024-11-18,bank_export_20241118.csv
3568,2025-06-05,VIR REF EXP202501243,REF: EXP202501243 - ANNUEL,3805.81,,Paiement depense EXP202501243,,1243,2025-06-05,bank_export_20250605.csv
3569,2024-09-08,PRÉLÈVEMENT AUTO Frais_Bancaires,REF: EXP202403232 - MENSUEL,919.66,,Paiement depense EXP202403232,,3232,2024-09-08,bank_export_20240908.csv
3570,2025-07-23,TRANSFERT Assurances,REF: EXP202501365 - ANNUEL,11569.22,,Paiement depense EXP202501365,,1365,2025-07-23,bank_export_20250723.csv
3571,2025-05-09,PRÉLÈVEMENT AUTO Abonnements,REF: EXP202506160 - MENSUEL,188.22,,Paiement depense EXP202506160,,6160,2025-05-09,bank_export_20250509.csv
3572,2024-11-21,CHÈQUE EXP202405349,REF: EXP202405349 - ANNUEL,5495.53,,Paiement depense EXP202405349,,5349,2024-11-21,bank_export_20241121.csv
3573,2024-12-20,ESPECES Mise à niveau système,REF: EXP202404249 - DIVERS,1612.39,,Paiement depense EXP202404249,,4249,2024-12-20,bank_export_20241220.csv
3574,2025-02-11,CB Facture électricité,REF: EXP202501040 - MENSUEL,648.27,,Paiement depense EXP202501040,,1040,2025-02-11,bank_export_20250211.csv
3575,2025-01-12,RÉCURRENCE Transfert international,REF: EXP202503777 - MENSUEL,631.4,,Paiement depense EXP202503777,,3777,2025-01-12,bank_export_20250112.csv
3576,2024-08-21,RÉCURRENCE Développement site web,REF: EXP202405839 - TRIMESTRIEL,1407.03,,Paiement depense EXP202405839,,5839,2024-08-21,bank_export_20240821.csv
3577,2025-03-23,PRLV DigitalOcean,REF: EXP202506323 - MENSUEL,209.17,,Paiement depense EXP202506323,,6323,2025-03-23,bank_export_20250323.csv
3578,2025-06-06,ESPECES Conseil stratégique,REF: EXP202506441 - DIVERS,7860.59,,Paiement depense EXP202506441,,6441,2025-06-06,bank_export_20250606.csv
3579,2024-10-26,TRANSFERT Formations,REF: EXP202404865 - TRIMESTRIEL,2629.01,,Paiement depense EXP202404865,,4865,2024-10-26,bank_export_20241026.csv
3580,2024-11-27,CHÈQUE N°405587,REF: EXP202405587 - ANNUEL,8442.02,,Paiement depense EXP202405587,,5587,2024-11-27,bank_export_20241127.csv
3581,2024-12-15,CHÈQUE EXP202405373,REF: EXP202405373 - DIVERS,685.3,,Paiement depense EXP202405373,,5373,2024-12-15,bank_export_20241215.csv
3582,2025-05-03,CHÈQUE N°503360,REF: EXP202503360 - DIVERS,6375.14,,Paiement depense EXP202503360,,3360,2025-05-03,bank_export_20250503.csv
3583,2024-09-02,RÉCURRENCE Zoom Pro,REF: EXP202403249 - MENSUEL,511.12,,Paiement depense EXP202403249,,3249,2024-09-02,bank_export_20240902.csv
3584,2025-03-25,TRANSFERT Outils_RH,REF: EXP202506009 - MENSUEL,501.28,,Paiement depense EXP202506009,,6009,2025-03-25,bank_export_20250325.csv
3585,2025-03-06,CHÈQUE EXP202501987,REF: EXP202501987 - ANNUEL,2921.54,,Paiement depense EXP202501987,,1987,2025-03-06,bank_export_20250306.csv
3586,2025-05-07,PAIEMENT CB Conseil,REF: EXP202504839 - DIVERS,4303.35,,Paiement depense EXP202504839,,4839,2025-05-07,bank_export_20250507.csv
3587,2025-07-13,PAIEMENT CB Conseil,REF: EXP202501994 - DIVERS,9805.64,,Paiement depense EXP202501994,,1994,2025-07-13,bank_export_20250713.csv
3588,2025-05-20,PAIEMENT CB Outils_RH,REF: EXP202503437 - MENSUEL,1066.12,,Paiement depense EXP202503437,,3437,2025-05-20,bank_export_20250520.csv
3589,2024-12-26,TRANSFERT Services_Cloud,REF: EXP202402727 - MENSUEL,1630.51,,Paiement depense EXP202402727,,2727,2024-12-26,bank_export_20241226.csv
3590,2024-11-08,VIR REF EXP202403003,REF: EXP202403003 - TRIMESTRIEL,6049.23,,Paiement depense EXP202403003,,3003,2024-11-08,bank_export_20241108.csv
3591,2025-08-04,CHÈQUE EXP202506458,REF: EXP202506458 - ANNUEL,3923.18,,Paiement depense EXP202506458,,6458,2025-08-04,bank_export_20250804.csv
3592,2025-03-19,VIREMENT EXP202505260,REF: EXP202505260 - TRIMESTRIEL,4029.13,,Paiement depense EXP202505260,,5260,2025-03-19,bank_export_20250319.csv
3593,2024-09-21,CHÈQUE EXP202403472,REF: EXP202403472 - ANNUEL,4458.04,,Paiement depense EXP202403472,,3472,2024-09-21,bank_export_20240921.csv
3594,2024-10-23,VIR REF EXP202403699,REF: EXP202403699 - ANNUEL,3956.18,,Paiement depense EXP202403699,,3699,2024-10-23,bank_export_20241023.csv
3595,2024-10-02,PAIEMENT CB Abonnements,REF: EXP202400630 - MENSUEL,181.39,,Paiement depense EXP202400630,,630,2024-10-02,bank_export_20241002.csv
3596,2025-07-13,PRLV Slack Premium,REF: EXP202502309 - MENSUEL,108.56,,Paiement depense EXP202502309,,2309,2025-07-13,bank_export_20250713.csv
3597,2025-03-09,RÉCURRENCE Création de contenu,REF: EXP202500173 - TRIMESTRIEL,1842.51,,Paiement depense EXP202500173,,173,2025-03-09,bank_export_20250309.csv
3598,2024-08-07,RÉCURRENCE Service bancaire,REF: EXP202400160 - MENSUEL,201.73,,Paiement depense EXP202400160,,160,2024-08-07,bank_export_20240807.csv
3599,2024-09-05,CHÈQUE EXP202403509,REF: EXP202403509 - ANNUEL,3862.53,,Paiement depense EXP202403509,,3509,2024-09-05,bank_export_20240905.csv
3600,2024-11-13,PAIEMENT CB Abonnements,REF: EXP202405065 - MENSUEL,464.02,,Paiement depense EXP202405065,,5065,2024-11-13,bank_export_20241113.csv
3601,2025-06-01,CAISSE Maintenance,REF: EXP202504834 - DIVERS,2816.18,,Paiement depense EXP202504834,,4834,2025-06-01,bank_export_20250601.csv
3602,2024-08-28,CHÈQUE N°400916,REF: EXP202400916 - ANNUEL,10129.85,,Paiement depense EXP202400916,,916,2024-08-28,bank_export_20240828.csv
3603,2025-06-07,PAIEMENT CB Abonnements,REF: EXP202503478 - MENSUEL,66.54,,Paiement depense EXP202503478,,3478,2025-06-07,bank_export_20250607.csv
3604,2025-06-01,CHÈQUE N°504628,REF: EXP202504628 - TRIMESTRIEL,1540.67,,Paiement depense EXP202504628,,4628,2025-06-01,bank_export_20250601.csv
3605,2025-01-22,PRLV Services Azure,REF: EXP202501671 - MENSUEL,1708.76,,Paiement depense EXP202501671,,1671,2025-01-22,bank_export_20250122.csv
3606,2025-05-15,CAISSE Conseil,REF: EXP202500181 - DIVERS,3689.93,,Paiement depense EXP202500181,,181,2025-05-15,bank_export_20250515.csv
3607,2025-02-27,VIR REF EXP202505417,REF: EXP202505417 - MENSUEL,1154.4,,Paiement depense EXP202505417,,5417,2025-02-27,bank_export_20250227.csv
3608,2025-01-31,VIR REF EXP202503824,REF: EXP202503824 - MENSUEL,362.47,,Paiement depense EXP202503824,,3824,2025-01-31,bank_export_20250131.csv
3609,2024-09-26,CHÈQUE N°401638,REF: EXP202401638 - ANNUEL,6091.7,,Paiement depense EXP202401638,,1638,2024-09-26,bank_export_20240926.csv
3610,2024-11-21,VIR REF EXP202404802,REF: EXP202404802 - ANNUEL,13789.97,,Paiement depense EXP202404802,,4802,2024-11-21,bank_export_20241121.csv
3611,2025-02-04,VIREMENT EXP202503469,REF: EXP202503469 - TRIMESTRIEL,1500.44,,Paiement depense EXP202503469,,3469,2025-02-04,bank_export_20250204.csv
3612,2024-10-16,PRLV BambooHR,REF: EXP202401837 - MENSUEL,916.61,,Paiement depense EXP202401837,,1837,2024-10-16,bank_export_20241016.csv
3613,2025-07-03,RÉCURRENCE Facture eau,REF: EXP202502340 - MENSUEL,772.89,,Paiement depense EXP202502340,,2340,2025-07-03,bank_export_20250703.csv
3614,2024-10-23,CB Événement de cohésio,REF: EXP202406205 - DIVERS,654.58,,Paiement depense EXP202406205,,6205,2024-10-23,bank_export_20241023.csv
3615,2024-08-04,TRANSFERT Services_Publiques,REF: EXP202405352 - MENSUEL,1488.48,,Paiement depense EXP202405352,,5352,2024-08-04,bank_export_20240804.csv
3616,2025-05-31,PRÉLÈVEMENT AUTO Frais_Bancaires,REF: EXP202504269 - MENSUEL,593.12,,Paiement depense EXP202504269,,4269,2025-05-31,bank_export_20250531.csv
3617,2025-07-28,TRANSFERT Marketing,REF: EXP202503776 - TRIMESTRIEL,1078.09,,Paiement depense EXP202503776,,3776,2025-07-28,bank_export_20250728.csv
3618,2025-05-03,VIR REF EXP202500089,REF: EXP202500089 - MENSUEL,301.99,,Paiement depense EXP202500089,,89,2025-05-03,bank_export_20250503.csv
3619,2024-11-03,VIREMENT EXP202400803,REF: EXP202400803 - DIVERS,1091.88,,Paiement depense EXP202400803,,803,2024-11-03,bank_export_20241103.csv
3620,2025-03-09,CHÈQUE N°502345,REF: EXP202502345 - ANNUEL,6963.45,,Paiement depense EXP202502345,,2345,2025-03-09,bank_export_20250309.csv
3621,2025-07-05,PAIEMENT CB Services_Cloud,REF: EXP202504528 - MENSUEL,1143.71,,Paiement depense EXP202504528,,4528,2025-07-05,bank_export_20250705.csv
3622,2025-03-05,RÉCURRENCE Participation atelier,REF: EXP202503159 - TRIMESTRIEL,531.13,,Paiement depense EXP202503159,,3159,2025-03-05,bank_export_20250305.csv
3623,2025-05-11,TRANSFERT Services_Publiques,REF: EXP202501893 - MENSUEL,930.21,,Paiement depense EXP202501893,,1893,2025-05-11,bank_export_20250511.csv
3624,2025-03-03,VIREMENT EXP202501755,REF: EXP202501755 - ANNUEL,7891.9,,Paiement depense EXP202501755,,1755,2025-03-03,bank_export_20250303.csv
3625,2024-09-21,VIR REF EXP202401097,REF: EXP202401097 - ANNUEL,6718.38,,Paiement depense EXP202401097,,1097,2024-09-21,bank_export_20240921.csv
3626,2025-06-12,CHÈQUE N°503706,REF: EXP202503706 - TRIMESTRIEL,696.82,,Paiement depense EXP202503706,,3706,2025-06-12,bank_export_20250612.csv
3627,2024-12-08,VIR REF EXP202404076,REF: EXP202404076 - MENSUEL,969.83,,Paiement depense EXP202404076,,4076,2024-12-08,bank_export_20241208.csv
3628,2025-02-22,TRANSFERT Déplacements,REF: EXP202505134 - DIVERS,4855.73,,Paiement depense EXP202505134,,5134,2025-02-22,bank_export_20250222.csv
3629,2025-05-30,TRANSFERT Juridique_Conformité,REF: EXP202506440 - TRIMESTRIEL,2501.57,,Paiement depense EXP202506440,,6440,2025-05-30,bank_export_20250530.csv
3630,2024-11-19,VIREMENT EXP202400705,REF: EXP202400705 - MENSUEL,977.01,,Paiement depense EXP202400705,,705,2024-11-19,bank_export_20241119.csv
3631,2025-03-23,ESPECES Écran de travail,REF: EXP202506255 - DIVERS,2653.26,,Paiement depense EXP202506255,,6255,2025-03-23,bank_export_20250323.csv
3632,2025-06-27,CB Frais de change,REF: EXP202504704 - MENSUEL,556.15,,Paiement depense EXP202504704,,4704,2025-06-27,bank_export_20250627.csv
3633,2024-12-15,PRLV Services Azure,REF: EXP202402530 - MENSUEL,417.81,,Paiement depense EXP202402530,,2530,2024-12-15,bank_export_20241215.csv
3634,2025-01-29,CAISSE Conseil,REF: EXP202500599 - DIVERS,7342.0,,Paiement depense EXP202500599,,599,2025-01-29,bank_export_20250129.csv
3635,2025-01-06,CB Dîner client,REF: EXP202402125 - DIVERS,1192.25,,Paiement depense EXP202402125,,2125,2025-01-06,bank_export_20250106.csv
3636,2025-03-23,PAIEMENT CB Services_Cloud,REF: EXP202503414 - MENSUEL,1470.87,,Paiement depense EXP202503414,,3414,2025-03-23,bank_export_20250323.csv
3637,2025-07-28,RÉCURRENCE Service bancaire,REF: EXP202503366 - MENSUEL,265.78,,Paiement depense EXP202503366,,3366,2025-07-28,bank_export_20250728.csv
3638,2025-02-02,CB Hébergement AWS,REF: EXP202501668 - MENSUEL,1986.15,,Paiement depense EXP202501668,,1668,2025-02-02,bank_export_20250202.csv
3639,2024-10-28,VIR REF EXP202400396,REF: EXP202400396 - MENSUEL,733.96,,Paiement depense EXP202400396,,396,2024-10-28,bank_export_20241028.csv
3640,2025-04-30,CHÈQUE EXP202501201,REF: EXP202501201 - DIVERS,193.45,,Paiement depense EXP202501201,,1201,2025-04-30,bank_export_20250430.csv
3641,2025-01-30,PAIEMENT CB Services_Cloud,REF: EXP202501453 - MENSUEL,1886.98,,Paiement depense EXP202501453,,1453,2025-01-30,bank_export_20250130.csv
3642,2025-03-06,CB Service bancaire,REF: EXP202503754 - MENSUEL,762.64,,Paiement depense EXP202503754,,3754,2025-03-06,bank_export_20250306.csv
3643,2025-04-04,CHÈQUE N°501964,REF: EXP202501964 - DIVERS,4133.46,,Paiement depense EXP202501964,,1964,2025-04-04,bank_export_20250404.csv
3644,2025-03-25,CHÈQUE EXP202503113,REF: EXP202503113 - DIVERS,220.46,,Paiement depense EXP202503113,,3113,2025-03-25,bank_export_20250325.csv
3645,2025-04-23,PAIEMENT CB Abonnements,REF: EXP202504126 - MENSUEL,434.83,,Paiement depense EXP202504126,,4126,2025-04-23,bank_export_20250423.csv
3646,2025-02-06,PRÉLÈVEMENT AUTO Services_Cloud,REF: EXP202503112 - MENSUEL,1035.75,,Paiement depense EXP202503112,,3112,2025-02-06,bank_export_20250206.csv
3647,2025-01-28,CHÈQUE N°503628,REF: EXP202503628 - ANNUEL,1244.34,,Paiement depense EXP202503628,,3628,2025-01-28,bank_export_20250128.csv
3648,2025-03-02,VIREMENT EXP202500693,REF: EXP202500693 - DIVERS,3714.07,,Paiement depense EXP202500693,,693,2025-03-02,bank_export_20250302.csv
3649,2025-03-23,VIR REF EXP202503178,REF: EXP202503178 - MENSUEL,1586.51,,Paiement depense EXP202503178,,3178,2025-03-23,bank_export_20250323.csv
