statement_id,statement_date,operation_label,additional_label,debit,credit,comments,related_invoice_id,related_expense_id,value_date,source_filename
3830,2024-05-01,CARTE ETRANGERE CHF,TAUX 1.1734 - Bailly,991.8,,,,3830,2024-04-30,export_bancaire_20240501.csv
3831,2025-04-01,CARTE ETRANGERE EUR,TAUX 1.4432 - Lévy,2404.18,,,,3831,2025-03-31,export_bancaire_20250401.csv
3832,2025-05-16,REMBOURSEMENT - VIR REF EXP202403832,ERREUR REF - tsj###,,10053.87,Brusquement mariage habitude.,,3832,2025-05-17,export_bancaire_20250516.csv
3833,2025-08-15,DECAISSEMENT,N/D,4823.23,,,,3833,2025-08-16,export_bancaire_20250815.csv
3834,2025-10-17,OPERATION DIVERSE,kBe-###,2887.57,,,,3834,2025-10-17,export_bancaire_20251017.csv
3835,2025-07-19,REMBOURSEMENT - VIR REF EXP202503835,TAUX 1.0803 - Petitjean,,9716.65,Selon colon paysage éloigner fois.,,3835,2025-07-19,export_bancaire_20250719.csv
3836,2025-03-14,CARTE ETRANGERE CAD,TAUX 1.1184 - Masson,26173.29,,,,3836,2025-03-15,export_bancaire_20250314.csv
3837,2026-02-12,PAIEMENT AUTOMATIQUE,uXQ-###,29784.35,,Même femme haïr docteur.,,3837,2026-02-14,export_bancaire_20260212.csv
3838,2025-05-22,CARTE ETRANGERE USD,TAUX 1.3403 - Lecoq-sur-Thibault,957.08,,,,3838,2025-05-22,export_bancaire_20250522.csv
3839,2025-08-07,CB  Matériel d’impressio,REF: EXP202403839,6938.51,,,,3839,2025-08-05,export_bancaire_20250807.csv
3840,2024-11-18,ESPECES  Célébration annuelle,TAUX 0.8518 - Schmitt,987.12,,Sous situation pourquoi larme.,,3840,2024-11-16,export_bancaire_20241118.csv
3841,2025-04-13,CARTE ETRANGERE CHF,TAUX 0.9750 - Guillot,3722.52,,Surprendre notre or courir souffrir décrire.,,3841,2025-04-14,export_bancaire_20250413.csv
3842,2025-01-24,CAISSE  Déplacements,TAUX 1.4255 - DiasBourg,3117.57,,,,3842,2025-01-23,export_bancaire_20250124.csv
3843,2024-06-29,PRELEVEMENT SEPA,OPERATION MANUELLE,1340.45,,,,3843,2024-06-28,export_bancaire_20240629.csv
3844,2024-08-30,VIREMENT  EXP202403844,TAUX 1.1927 - Dupont-la-Forêt,258.97,,Trou énergie désir soleil aimer essayer.,,3844,2024-08-31,export_bancaire_20240830.csv
3845,2024-11-24,PAIEMENT AUTOMATIQUE,bdq-###,638.56,,Marier partager finir caresser an parvenir.,,3845,2024-11-25,export_bancaire_20241124.csv
3846,2024-10-25,CARTE ETRANGERE EUR,TAUX 0.8255 - Saint Roger,20196.0,,,,3846,2024-10-23,export_bancaire_20241025.csv
3847,2025-07-05,VIR REF EXP202503847,REF: EXP202503847,466.14,,,,3847,2025-07-04,export_bancaire_20250705.csv
3848,2025-12-29,RÉCURRENCE GitHub Entreprise,ERREUR REF - YIl###,674.89,,,,3848,2025-12-28,export_bancaire_20251229.csv
3849,2024-08-30,CARTE BANCAIRE,AUCUNE REFERENCE,268.48,,,,3849,2024-08-28,export_bancaire_20240830.csv
3850,2025-11-09,VIR REF EXP202503850,TAUX 1.1590 - BergerVille,1546.25,,,,3850,2025-11-09,export_bancaire_20251109.csv
3851,2025-11-07,OPERATION DIVERSE,dCQ-###,2143.27,,Soldat sou mensonge comprendre apercevoir.,,3851,2025-11-07,export_bancaire_20251107.csv
3852,2025-07-30,TRANSFERT  Licences_Logicielles,ERREUR REF - Ltw###,11681.68,,,,3852,2025-07-31,export_bancaire_20250730.csv
3853,2025-10-23,CB  Google Cloud Platfor,ERREUR REF - Gjq###,330.81,,Bureau voisin terre pousser prince naissance.,,3853,2025-10-21,export_bancaire_20251023.csv
3854,2024-05-09,CHÈQUE N° #503854,ERREUR REF - FiK###,5787.54,,,,3854,2024-05-07,export_bancaire_20240509.csv
3855,2024-02-07,REMBOURSEMENT - VIREMENT  EXP202403855,ERREUR REF - Own###,,817.28,,,3855,2024-02-05,export_bancaire_20240207.csv
3856,2025-03-25,PRÉLÈVEMENT AUTO Abonnements,ERREUR REF - zyC###,104.16,,,,3856,2025-03-23,export_bancaire_20250325.csv
3857,2024-08-22,CAISSE  Divertissement,TAUX 1.3421 - Marie,2557.32,,,,3857,2024-08-20,export_bancaire_20240822.csv
3858,2024-12-30,PRELEVEMENT SEPA,NRm-###,5874.5,,,,3858,2024-12-31,export_bancaire_20241230.csv
3859,2024-11-30,CHÈQUE N° #403859,ERREUR REF - LLZ###,960.89,,Aide pousser aussitôt large.,,3859,2024-11-29,export_bancaire_20241130.csv
3860,2025-01-18,PAIEMENT CB Services_Publiques,REF: EXP202503860,1985.07,,Lettre rapport pluie désir effet recherche certain arrière.,,3860,2025-01-17,export_bancaire_20250118.csv
3861,2025-05-25,DECAISSEMENT,mDc-###,4956.67,,Quelque fruit rouler grâce troisième maladie ressembler.,,3861,2025-05-27,export_bancaire_20250525.csv
3862,2024-08-23,CARTE ETRANGERE USD,TAUX 1.0732 - Parent-la-Forêt,633.04,,,,3862,2024-08-21,export_bancaire_20240823.csv
3863,2025-01-24,DECAISSEMENT,N/D,3597.95,,,,3863,2025-01-22,export_bancaire_20250124.csv
3864,2025-06-25,DD Chauffage bureau,REF: EXP202503864,665.26,,,,3864,2025-06-26,export_bancaire_20250625.csv
3865,2025-06-28,PRELEVEMENT SEPA,uxl-###,4.68,,Salut lors plaire aussitôt.,,3865,2025-06-28,export_bancaire_20250628.csv
3866,2024-02-29,CARTE ETRANGERE EUR,TAUX 1.1209 - Neveu,583.3,,,,3866,2024-02-27,export_bancaire_20240229.csv
3867,2025-07-22,REMBOURSEMENT - VIREMENT EXTERNE,N/D,,286.05,,,3867,2025-07-20,export_bancaire_20250722.csv
3868,2025-07-03,CARTE ETRANGERE CAD,TAUX 1.1536 - Maréchal-sur-Mer,-5.25,,,,3868,2025-07-03,export_bancaire_20250703.csv
3869,2024-10-23,CARTE BANCAIRE,AUCUNE REFERENCE,7612.48,,Moitié vague livre aussi croix leur robe.,,3869,2024-10-21,export_bancaire_20241023.csv
3870,2025-05-24,CARTE ETRANGERE EUR,TAUX 0.7998 - Nguyen,304.65,,,,3870,2025-05-24,export_bancaire_20250524.csv
3871,2025-11-25,DD REF EXP202691827,ERREUR REF - Qfj###,5316.08,,,,3871,2025-11-27,export_bancaire_20251125.csv
3872,2024-04-22,PRELEVEMENT SEPA,OPERATION MANUELLE,360.93,,,,3872,2024-04-22,export_bancaire_20240422.csv
3873,2024-12-26,CHÈQUE N° #403873,TAUX 0.9936 - Blanchard,3782.65,,,,3873,2024-12-25,export_bancaire_20241226.csv
3874,2024-09-13,VIR REF EXP202503874,ERREUR REF - zcD###,-30.59,,,,3874,2024-09-15,export_bancaire_20240913.csv
3875,2024-10-04,CARTE ETRANGERE USD,TAUX 1.3646 - Weber,1153.59,,,,3875,2024-10-02,export_bancaire_20241004.csv
3876,2025-05-07,OPERATION DIVERSE,REF MANQUANTE,3377.04,,Assurer peur demande verre.,,3876,2025-05-07,export_bancaire_20250507.csv
3877,2025-02-06,CARTE ETRANGERE CHF,TAUX 1.4296 - Dijoux,1164.02,,,,3877,2025-02-05,export_bancaire_20250206.csv
3878,2024-06-20,CHÈQUE  EXP202403878,TAUX 0.9168 - Rousseau,12302.2,,,,3878,2024-06-21,export_bancaire_20240620.csv
3879,2024-12-31,VIREMENT  EXP202403879,ERREUR REF - CyL###,854.93,,,,3879,2024-12-31,export_bancaire_20241231.csv
3880,2025-05-29,CARTE ETRANGERE EUR,TAUX 1.2789 - Bourdon-la-Forêt,678.57,,Homme foule droite payer.,,3880,2025-05-27,export_bancaire_20250529.csv
3881,2024-11-17,VIREMENT  EXP202403881,REF: EXP202403881,762.31,,,,3881,2024-11-16,export_bancaire_20241117.csv
3882,2024-10-17,PAIEMENT CB Abonnements,TAUX 1.3721 - Saint Marcel,289.21,,Problème énergie étrange.,,3882,2024-10-17,export_bancaire_20241017.csv
3883,2025-06-13,TRANSFERT  Frais_Bancaires,ERREUR REF - UsT###,594.23,,,,3883,2025-06-13,export_bancaire_20250613.csv
3884,2024-11-24,OPERATION DIVERSE,LTD-###,6272.97,,Poser exister regarder rire.,,3884,2024-11-25,export_bancaire_20241124.csv
3885,2025-02-17,CB  Slack Premium,REF: EXP202503885,424.21,,,,3885,2025-02-18,export_bancaire_20250217.csv
3886,2025-06-15,ESPECES  Ramettes papier,TAUX 0.8472 - Sainte Marthe-les-Bains,73.93,,,,3886,2025-06-17,export_bancaire_20250615.csv
3887,2025-04-06,TRANSFERT  Conseil,REF: EXP202503887,14505.25,,,,3887,2025-04-06,export_bancaire_20250406.csv
3888,2024-11-11,DD REF EXP202188724,ERREUR REF - fYH###,2169.62,,Lourd durer un naturellement nul.,,3888,2024-11-09,export_bancaire_20241111.csv
3889,2025-02-25,TRANSFERT  Assurances,TAUX 0.8281 - Sainte Madeleineboeuf,11909.67,,Long françois souvenir prier caresser.,,3889,2025-02-23,export_bancaire_20250225.csv
3890,2025-04-06,OPERATION DIVERSE,OPERATION MANUELLE,1223.34,,,,3890,2025-04-07,export_bancaire_20250406.csv
3891,2024-10-10,VIREMENT  EXP202503891,ERREUR REF - OgK###,496.56,,Absence retourner officier regretter voler.,,3891,2024-10-09,export_bancaire_20241010.csv
3892,2024-11-02,REMBOURSEMENT - CHÈQUE N° #403892,TAUX 1.0622 - Saint Thomasdan,,3694.32,,,3892,2024-11-01,export_bancaire_20241102.csv
3893,2024-10-20,CARTE ETRANGERE USD,TAUX 1.3067 - MartelVille,994.72,,,,3893,2024-10-19,export_bancaire_20241020.csv
3894,2025-06-27,PRÉLÈVEMENT AUTO Services_Publiques,REF: EXP202503894,424.02,,,,3894,2025-06-25,export_bancaire_20250627.csv
3895,2025-03-07,DD Cloudflare,ERREUR REF - yBP###,270.88,,,,3895,2025-03-09,export_bancaire_20250307.csv
3896,2024-12-18,VIREMENT  EXP202403896,ERREUR REF - qSe###,13584.09,,,,3896,2024-12-16,export_bancaire_20241218.csv
3897,2024-07-04,CARTE ETRANGERE USD,TAUX 0.8536 - NeveuVille,5028.93,,Circonstance chiffre morceau ventre dehors frapper haut.,,3897,2024-07-05,export_bancaire_20240704.csv
3898,2025-05-06,DD REF EXP202752590,ERREUR REF - PeK###,2258.14,,Frère regretter cesser vendre.,,3898,2025-05-06,export_bancaire_20250506.csv
3899,2024-12-29,DD REF EXP202258037,ERREUR REF - upS###,642.81,,,,3899,2024-12-30,export_bancaire_20241229.csv
3900,2025-10-24,CARTE ETRANGERE USD,TAUX 1.3987 - Verdier-sur-Delmas,6681.5,,Fortune prière tard en but raison vieux.,,3900,2025-10-22,export_bancaire_20251024.csv
3901,2025-02-24,DECAISSEMENT,OPERATION MANUELLE,1466.45,,Effort abattre théâtre faute loin.,,3901,2025-02-22,export_bancaire_20250224.csv
3902,2025-07-18,RÉCURRENCE Base de données Oracle,TAUX 1.3465 - Tanguy,10728.51,,Respect voisin fermer falloir quitter.,,3902,2025-07-20,export_bancaire_20250718.csv
3903,2024-11-09,CARTE BANCAIRE,REF MANQUANTE,668.32,,Garder battre fixer autrefois.,,3903,2024-11-10,export_bancaire_20241109.csv
3904,2025-08-11,PRELEVEMENT SEPA,AUCUNE REFERENCE,980.62,,,,3904,2025-08-11,export_bancaire_20250811.csv
3905,2024-06-04,REMBOURSEMENT - PRÉLÈVEMENT AUTO Services_Publiques,ERREUR REF - fEl###,,628.28,Asseoir asseoir inviter réfléchir aucun type brusquement image.,,3905,2024-06-04,export_bancaire_20240604.csv
3906,2024-08-12,CARTE ETRANGERE USD,TAUX 1.1799 - Le Goff,3178.69,,,,3906,2024-08-14,export_bancaire_20240812.csv
3907,2026-01-12,PRELEVEMENT SEPA,REF MANQUANTE,10623.94,,,,3907,2026-01-14,export_bancaire_20260112.csv
3908,2024-04-20,REMBOURSEMENT - DD REF EXP202684059,ERREUR REF - lbD###,,1303.5,,,3908,2024-04-22,export_bancaire_20240420.csv
3909,2025-10-19,DECAISSEMENT,QLi-###,10251.49,,,,3909,2025-10-20,export_bancaire_20251019.csv
3910,2024-11-21,CB  Outil Performance,ERREUR REF - jEQ###,2842.23,,,,3910,2024-11-20,export_bancaire_20241121.csv
3911,2024-10-14,VIREMENT EXTERNE,AUCUNE REFERENCE,6619.89,,Queue suite poésie époque siège.,,3911,2024-10-16,export_bancaire_20241014.csv
3912,2024-04-24,REMBOURSEMENT - CARTE ETRANGERE USD,TAUX 1.0254 - Petitjeanboeuf,,410.66,,,3912,2024-04-25,export_bancaire_20240424.csv
3913,2024-04-17,OPERATION DIVERSE,AUCUNE REFERENCE,854.81,,,,3913,2024-04-17,export_bancaire_20240417.csv
3914,2024-11-24,PRÉLÈVEMENT AUTO Abonnements,TAUX 0.8254 - Sainte Mathildeboeuf,560.71,,,,3914,2024-11-26,export_bancaire_20241124.csv
3915,2025-03-24,DD REF EXP202790181,ERREUR REF - tTK###,2549.24,,Différent terre autour droite.,,3915,2025-03-25,export_bancaire_20250324.csv
3916,2025-06-10,TRANSFERT  Frais_Bancaires,TAUX 1.3844 - Ollivier,531.22,,,,3916,2025-06-08,export_bancaire_20250610.csv
3917,2025-12-26,CARTE ETRANGERE USD,TAUX 0.9279 - Rossi,434.09,,,,3917,2025-12-27,export_bancaire_20251226.csv
3918,2025-06-02,DECAISSEMENT,N/D,5481.41,,,,3918,2025-06-02,export_bancaire_20250602.csv
3919,2024-05-10,REMBOURSEMENT - VIR REF EXP202403919,REF: EXP202403919,,1194.68,Fusil flamme battre plus esprit appuyer autorité.,,3919,2024-05-08,export_bancaire_20240510.csv
3920,2024-10-04,REMBOURSEMENT - PRÉLÈVEMENT AUTO Outils_RH,REF: EXP202403920,,566.02,,,3920,2024-10-05,export_bancaire_20241004.csv
3921,2025-02-20,TRANSFERT  Assurances,ERREUR REF - ofv###,12990.83,,Mort qui fine paysan roman vous son coin.,,3921,2025-02-20,export_bancaire_20250220.csv
3922,2025-08-01,DD REF EXP202063660,ERREUR REF - htJ###,2114.56,,Source ramener maître été départ nuit court nous.,,3922,2025-08-03,export_bancaire_20250801.csv
3923,2024-09-22,OPERATION DIVERSE,ILw-###,321.22,,Abattre gris écrire rond nation.,,3923,2024-09-22,export_bancaire_20240922.csv
3924,2024-08-23,VIREMENT EXTERNE,OPERATION MANUELLE,906.14,,,,3924,2024-08-21,export_bancaire_20240823.csv
3925,2024-05-28,VIR REF EXP202403925,TAUX 0.8016 - Dupont-sur-Leclerc,919.3,,,,3925,2024-05-29,export_bancaire_20240528.csv
3926,2025-02-14,CARTE BANCAIRE,zeu-###,453.92,,,,3926,2025-02-15,export_bancaire_20250214.csv
3927,2025-06-16,REMBOURSEMENT - CARTE ETRANGERE EUR,TAUX 0.8316 - Ribeiro-sur-Duval,,721.66,,,3927,2025-06-17,export_bancaire_20250616.csv
3928,2025-03-20,PRÉLÈVEMENT AUTO Juridique_Conformité,ERREUR REF - dSk###,9535.65,,,,3928,2025-03-19,export_bancaire_20250320.csv
3929,2025-04-26,PAIEMENT AUTOMATIQUE,BEM-###,347.78,,,,3929,2025-04-25,export_bancaire_20250426.csv
3930,2024-08-20,CARTE ETRANGERE GBP,TAUX 1.2468 - Gilbert-la-Forêt,574.3,,Sauver fort sueur aider sommeil lieu à.,,3930,2024-08-18,export_bancaire_20240820.csv
3931,2024-02-19,CARTE BANCAIRE,N/D,1584.45,,,,3931,2024-02-20,export_bancaire_20240219.csv
3932,2025-07-01,PRELEVEMENT SEPA,OPERATION MANUELLE,39211.15,,,,3932,2025-07-02,export_bancaire_20250701.csv
3933,2024-11-24,DECAISSEMENT,REF MANQUANTE,4332.75,,Diriger joie taire.,,3933,2024-11-23,export_bancaire_20241124.csv
3934,2024-08-02,DECAISSEMENT,OPERATION MANUELLE,7110.1,,Société éclat verre jeu bête sang quitter docteur.,,3934,2024-08-02,export_bancaire_20240802.csv
3935,2025-01-20,CHÈQUE N° #503935,TAUX 0.8033 - Vallée-les-Bains,612.6,,Songer village large partout auteur libre couleur.,,3935,2025-01-19,export_bancaire_20250120.csv
3936,2024-08-12,PRÉLÈVEMENT AUTO Licences_Logicielles,TAUX 0.9203 - Duval-sur-Perrier,2209.49,,Ignorer deux extraordinaire épaule vaste inutile assister amour.,,3936,2024-08-14,export_bancaire_20240812.csv
3937,2024-04-08,CHÈQUE  EXP202403937,ERREUR REF - APW###,22553.06,,,,3937,2024-04-09,export_bancaire_20240408.csv
3938,2025-07-03,PRÉLÈVEMENT AUTO Marketing,TAUX 1.1309 - Fischerdan,1654.19,,,,3938,2025-07-02,export_bancaire_20250703.csv
3939,2025-05-21,DD REF EXP202151931,ERREUR REF - Pmq###,537.23,,,,3939,2025-05-22,export_bancaire_20250521.csv
3940,2025-01-31,DECAISSEMENT,REF MANQUANTE,6210.24,,,,3940,2025-02-02,export_bancaire_20250131.csv
3941,2024-10-14,CARTE ETRANGERE CHF,TAUX 1.2981 - Leleu,143.64,,Étranger essayer exprimer déclarer résoudre.,,3941,2024-10-14,export_bancaire_20241014.csv
3942,2025-12-11,DD REF EXP202071206,ERREUR REF - GOy###,74.73,,,,3942,2025-12-13,export_bancaire_20251211.csv
3943,2025-01-04,PAIEMENT AUTOMATIQUE,REF MANQUANTE,523.15,,Risquer engager tête propos pour salle.,,3943,2025-01-04,export_bancaire_20250104.csv
3944,2025-04-27,CARTE ETRANGERE EUR,TAUX 1.0562 - Fernandez,1291.84,,,,3944,2025-04-25,export_bancaire_20250427.csv
3945,2024-08-14,CARTE ETRANGERE USD,TAUX 1.1619 - Brun,769.2,,,,3945,2024-08-12,export_bancaire_20240814.csv
3946,2024-07-31,REMBOURSEMENT - PAIEMENT AUTOMATIQUE,kjg-###,,1755.83,,,3946,2024-07-31,export_bancaire_20240731.csv
3947,2024-10-06,VIREMENT  EXP202403947,REF: EXP202403947,6401.93,,,,3947,2024-10-08,export_bancaire_20241006.csv
3948,2025-09-26,DD REF EXP202282707,ERREUR REF - NHN###,7821.99,,,,3948,2025-09-26,export_bancaire_20250926.csv
3949,2025-07-16,PRELEVEMENT SEPA,Lzk-###,568.38,,,,3949,2025-07-18,export_bancaire_20250716.csv
3950,2025-11-09,CHÈQUE N° #503950,ERREUR REF - Ydz###,10928.27,,,,3950,2025-11-08,export_bancaire_20251109.csv
3951,2024-10-26,CARTE ETRANGERE CHF,TAUX 0.8375 - Sainte Laetitia,298.84,,,,3951,2024-10-27,export_bancaire_20241026.csv
3952,2025-10-21,TRANSFERT  Conseil,TAUX 1.0313 - Mendèsnec,2030.55,,,,3952,2025-10-22,export_bancaire_20251021.csv
3953,2024-10-28,REMBOURSEMENT - PAIEMENT CB Services_Cloud,TAUX 1.2507 - Saint Oliviernec,,2334.7,Afin De remettre loup signer.,,3953,2024-10-26,export_bancaire_20241028.csv
3954,2025-03-19,REMBOURSEMENT - CHÈQUE N° #403954,TAUX 1.2322 - Saint Matthieu,,3104.5,,,3954,2025-03-18,export_bancaire_20250319.csv
3955,2024-10-20,CB  Google Cloud Platfor,TAUX 1.2969 - Sainte Étienne-les-Bains,2283.94,,Moyen derrière entrer français ouvrage.,,3955,2024-10-20,export_bancaire_20241020.csv
3956,2025-03-11,CARTE ETRANGERE CHF,TAUX 0.8844 - JoubertBourg,3572.96,,,,3956,2025-03-12,export_bancaire_20250311.csv
3957,2023-11-22,CB  Zoom Pro,REF: EXP202403957,104.91,,,,3957,2023-11-23,export_bancaire_20231122.csv
3958,2025-05-13,CHÈQUE N° #403958,TAUX 0.8156 - Nguyen,1186.33,,,,3958,2025-05-11,export_bancaire_20250513.csv
3959,2024-10-17,RÉCURRENCE Formation technique,ERREUR REF - AwK###,2685.37,,,,3959,2024-10-16,export_bancaire_20241017.csv
3960,2025-06-03,PAIEMENT AUTOMATIQUE,N/D,1316.84,,,,3960,2025-06-02,export_bancaire_20250603.csv
3961,2024-06-12,DD Licence Windows Server,ERREUR REF - qYh###,2269.68,,Course pierre attention remonter mourir père.,,3961,2024-06-13,export_bancaire_20240612.csv
3962,2024-12-13,PRÉLÈVEMENT AUTO Outils_RH,ERREUR REF - MXM###,1150.09,,,,3962,2024-12-15,export_bancaire_20241213.csv
3963,2025-03-21,CB  Service bancaire,ERREUR REF - Ysb###,290.36,,,,3963,2025-03-19,export_bancaire_20250321.csv
3964,2024-06-03,RÉCURRENCE Frais de change,ERREUR REF - EsU###,127.51,,,,3964,2024-06-03,export_bancaire_20240603.csv
3965,2025-02-11,RÉCURRENCE Frais de transaction,REF: EXP202503965,634.52,,,,3965,2025-02-09,export_bancaire_20250211.csv
3966,2024-06-07,CHÈQUE N° #503966,REF: EXP202503966,2724.69,,,,3966,2024-06-05,export_bancaire_20240607.csv
3967,2024-09-27,PRELEVEMENT SEPA,AUCUNE REFERENCE,844.2,,,,3967,2024-09-29,export_bancaire_20240927.csv
3968,2025-07-07,CHÈQUE N° #503968,TAUX 0.7697 - PhilippeVille,912.16,,Jeune étrange jamais amener habitant joue.,,3968,2025-07-08,export_bancaire_20250707.csv
3969,2024-09-24,CARTE ETRANGERE GBP,TAUX 1.4277 - Lamy,688.72,,,,3969,2024-09-23,export_bancaire_20240924.csv
3970,2024-08-30,DD REF EXP202769119,ERREUR REF - LZy###,342.02,,,,3970,2024-08-28,export_bancaire_20240830.csv
3971,2025-04-01,OPERATION DIVERSE,N/D,524.51,,,,3971,2025-03-31,export_bancaire_20250401.csv
3972,2023-11-24,VIREMENT  EXP202403972,ERREUR REF - yjV###,4374.0,,,,3972,2023-11-24,export_bancaire_20231124.csv
3973,2025-06-16,CARTE ETRANGERE EUR,TAUX 1.0737 - BoulangerBourg,728.72,,,,3973,2025-06-15,export_bancaire_20250616.csv
3974,2025-03-28,PRELEVEMENT SEPA,REF MANQUANTE,7461.34,,,,3974,2025-03-26,export_bancaire_20250328.csv
3975,2025-05-19,PRÉLÈVEMENT AUTO Frais_Bancaires,ERREUR REF - dMd###,691.27,,Défendre feu taire trait poussière en.,,3975,2025-05-17,export_bancaire_20250519.csv
3976,2025-05-12,DD REF EXP202175522,ERREUR REF - COr###,300.72,,Accuser sueur situation dépasser intérieur moyen écarter.,,3976,2025-05-12,export_bancaire_20250512.csv
3977,2024-03-30,PAIEMENT CB Divertissement,TAUX 1.3010 - Ferreira,2187.33,,Fou changement tache frère rêve jambe demain.,,3977,2024-04-01,export_bancaire_20240330.csv
3978,2025-03-15,PRÉLÈVEMENT AUTO Abonnements,TAUX 0.9450 - Lemaître-la-Forêt,138.69,,Boire taire mensonge montrer et aucun.,,3978,2025-03-15,export_bancaire_20250315.csv
3979,2025-11-27,PAIEMENT CB Outils_RH,ERREUR REF - NdW###,1602.43,,,,3979,2025-11-26,export_bancaire_20251127.csv
3980,2025-02-22,REMBOURSEMENT - DD REF EXP202752028,ERREUR REF - EaA###,,2493.74,,,3980,2025-02-20,export_bancaire_20250222.csv
3981,2025-04-26,OPERATION DIVERSE,OPERATION MANUELLE,1097.03,,,,3981,2025-04-26,export_bancaire_20250426.csv
3982,2025-06-08,VIREMENT EXTERNE,AUCUNE REFERENCE,2512.83,,Durer payer ligne course.,,3982,2025-06-08,export_bancaire_20250608.csv
3983,2025-04-29,PAIEMENT CB Frais_Bancaires,TAUX 1.1698 - Dos Santosdan,623.91,,,,3983,2025-04-28,export_bancaire_20250429.csv
3984,2025-03-18,RÉCURRENCE Adobe Creative Cloud,TAUX 1.3092 - Dupré-la-Forêt,743.09,,,,3984,2025-03-18,export_bancaire_20250318.csv
3985,2026-01-19,VIREMENT EXTERNE,N/D,7702.79,,Parvenir contre tellement rapide énorme vert signifier.,,3985,2026-01-17,export_bancaire_20260119.csv
3986,2025-04-18,DD REF EXP202086599,ERREUR REF - Zlv###,6798.97,,Force dire quant à expression rompre.,,3986,2025-04-20,export_bancaire_20250418.csv
3987,2024-11-14,VIREMENT EXTERNE,AUCUNE REFERENCE,876.11,,,,3987,2024-11-16,export_bancaire_20241114.csv
3988,2025-04-30,CHÈQUE  EXP202403988,ERREUR REF - tzy###,17084.57,,,,3988,2025-04-29,export_bancaire_20250430.csv
3989,2025-11-03,CHÈQUE N° #503989,TAUX 0.9089 - Noël-sur-Mer,3705.86,,,,3989,2025-11-04,export_bancaire_20251103.csv
3990,2025-03-03,VIR REF EXP202503990,ERREUR REF - Dai###,1178.25,,,,3990,2025-03-04,export_bancaire_20250303.csv
3991,2026-01-23,DECAISSEMENT,AUCUNE REFERENCE,7497.39,,,,3991,2026-01-24,export_bancaire_20260123.csv
3992,2025-04-30,RÉCURRENCE Workday,TAUX 1.2675 - Guillondan,1157.94,,Tenir doucement hiver d'autres ça courant eau.,,3992,2025-05-01,export_bancaire_20250430.csv
3993,2025-06-05,CARTE ETRANGERE CAD,TAUX 1.3485 - Julien,3058.77,,Impossible table matin scène âme.,,3993,2025-06-05,export_bancaire_20250605.csv
3994,2025-01-03,DD REF EXP202197010,ERREUR REF - tPg###,71.87,,,,3994,2025-01-05,export_bancaire_20250103.csv
3995,2024-03-18,REMBOURSEMENT - CARTE ETRANGERE GBP,TAUX 0.8230 - Klein,,6081.59,Établir âgé juger.,,3995,2024-03-19,export_bancaire_20240318.csv
3996,2026-04-21,DECAISSEMENT,cMP-###,964.55,,,,3996,2026-04-20,export_bancaire_20260421.csv
3997,2024-08-29,RÉCURRENCE Outil Performance,TAUX 0.9600 - Sainte Margaret-les-Bains,963.13,,,,3997,2024-08-27,export_bancaire_20240829.csv
3998,2024-12-31,REMBOURSEMENT - CB  Voyage d’affaires,ERREUR REF - WxY###,,5888.28,,,3998,2025-01-02,export_bancaire_20241231.csv
3999,2024-09-30,PRELEVEMENT SEPA,N/D,5872.96,,,,3999,2024-09-28,export_bancaire_20240930.csv
4000,2025-10-06,OPERATION DIVERSE,N/D,1044.82,,,,4000,2025-10-04,export_bancaire_20251006.csv
4001,2024-06-12,CARTE ETRANGERE CAD,TAUX 1.0742 - GrenierBourg,8772.14,,,,4001,2024-06-14,export_bancaire_20240612.csv
4002,2025-07-12,CB  Chauffage bureau,ERREUR REF - xjG###,553.8,,Roche seconde fille annoncer énorme puis personnage.,,4002,2025-07-13,export_bancaire_20250712.csv
4003,2025-03-21,DD REF EXP202076206,ERREUR REF - kiN###,589.05,,,,4003,2025-03-22,export_bancaire_20250321.csv
4004,2025-01-23,REMBOURSEMENT - CHÈQUE  EXP202504004,REF: EXP202504004,,2525.2,,,4004,2025-01-21,export_bancaire_20250123.csv
4005,2024-03-20,PRELEVEMENT SEPA,N/D,2656.71,,,,4005,2024-03-20,export_bancaire_20240320.csv
4006,2024-09-07,RÉCURRENCE Service bancaire,REF: EXP202504006,754.21,,,,4006,2024-09-06,export_bancaire_20240907.csv
4007,2024-02-09,REMBOURSEMENT - CARTE BANCAIRE,AUCUNE REFERENCE,,442.48,,,4007,2024-02-10,export_bancaire_20240209.csv
4008,2025-04-15,TRANSFERT  Licences_Logicielles,ERREUR REF - xrz###,10790.53,,,,4008,2025-04-17,export_bancaire_20250415.csv
4009,2025-06-25,PRELEVEMENT SEPA,AUCUNE REFERENCE,283.91,,Inutile cruel accomplir veille moment songer.,,4009,2025-06-26,export_bancaire_20250625.csv
4010,2025-01-01,CB  Facture électricité,TAUX 1.0045 - Boutin,840.4,,,,4010,2025-01-03,export_bancaire_20250101.csv
4011,2024-12-03,OPERATION DIVERSE,REF MANQUANTE,1125.4,,,,4011,2024-12-02,export_bancaire_20241203.csv
4012,2024-09-26,RÉCURRENCE LinkedIn Recruiter,ERREUR REF - BEn###,728.06,,,,4012,2024-09-25,export_bancaire_20240926.csv
4013,2025-08-15,CARTE ETRANGERE USD,TAUX 0.7628 - Leleudan,12325.95,,,,4013,2025-08-17,export_bancaire_20250815.csv
